../../../pdielec -processors 4 -matrix ptfe -sigma 5 -plate 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -optical_tensor 2.3471 0 0.0786 0 2.3942 0 0.0786 0 2.2621 -csv command.csv -masses program LEUCINE_FREQUENCY_PBED3_631Gdp_FULLOPTIMIZATON.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
,,,,,,  189.200000,    5.672073,         53.63179022,         33.40148186,         21.73531809,          2.19697761,          2.16056906,          2.14490948,          0.03604987,          0.02226433,          0.01443534,         12.55629661,          7.81996856,          5.08868154
,,,,,,  189.400000,    5.678069,         55.87477793,         34.38845789,         21.85355539,          2.19913693,          2.16198079,          2.14584191,          0.03753642,          0.02290550,          0.01450169,         13.08142581,          8.05103979,          5.11636330
,,,,,,  189.600000,    5.684065,         58.33402398,         35.47873079,         22.01431548,          2.20136300,          2.16344020,          2.14680193,          0.03916713,          0.02361477,          0.01459622,         13.65718550,          8.30629493,          5.15400052
,,,,,,  189.800000,    5.690061,         61.02964522,         36.67956538,         22.21775422,          2.20365336,          2.16494651,          2.14778762,          0.04095530,          0.02439684,          0.01471896,         14.28828544,          8.58743481,          5.20162968
,,,,,,  190.000000,    5.696057,         63.98400062,         37.99888586,         22.46386877,          2.20600508,          2.16649924,          2.14879757,          0.04291575,          0.02525684,          0.01486984,         14.97996033,          8.89631466,          5.25925012
,,,,,,  190.200000,    5.702053,         67.22211471,         39.44551760,         22.75265651,          2.20841447,          2.16809813,          2.14983080,          0.04506503,          0.02620050,          0.01504879,         15.73806893,          9.23500068,          5.32686123
,,,,,,  190.400000,    5.708048,         70.77208478,         41.02940555,         23.08422884,          2.21087667,          2.16974304,          2.15088675,          0.04742173,          0.02723429,          0.01525580,         16.56918937,          9.60582117,          5.40448908
,,,,,,  190.600000,    5.714044,         74.66547392,         42.76182045,         23.45889177,          2.21338519,          2.17143382,          2.15196516,          0.05000670,          0.02836553,          0.01549102,         17.48071122,         10.01141485,          5.49220531
,,,,,,  190.800000,    5.720040,         78.93768479,         44.65556200,         23.87720325,          2.21593139,          2.17317021,          2.15306603,          0.05284332,          0.02960256,          0.01575476,         18.48092298,         10.45477840,          5.59014057
,,,,,,  191.000000,    5.726036,         83.62829977,         46.72516658,         24.34001513,          2.21850377,          2.17495165,          2.15418960,          0.05595767,          0.03095483,          0.01604751,         19.57909167,         10.93931507,          5.69849428
,,,,,,  191.200000,    5.732032,         88.78135889,         48.98712514,         24.84850566,          2.22108708,          2.17677715,          2.15533628,          0.05937868,          0.03243308,          0.01636998,         20.78552797,         11.46888573,          5.81754228
,,,,,,  191.400000,    5.738028,         94.44552875,         51.46011446,         25.40420699,          2.22366136,          2.17864506,          2.15650665,          0.06313826,          0.03404947,          0.01672313,         22.11162573,         12.04786300,          5.94764331
,,,,,,  191.600000,    5.744023,        100.67408938,         54.16524272,         26.00903112,          2.22620063,          2.18055283,          2.15770137,          0.06727117,          0.03581774,          0.01710814,         23.56985889,         12.68118873,          6.08924498
,,,,,,  191.800000,    5.750019,        107.52463117,         57.12630731,         26.66529660,          2.22867134,          2.18249672,          2.15892125,          0.07181478,          0.03775337,          0.01752649,         25.17371053,         13.37443438,          6.24289012
,,,,,,  192.000000,    5.756015,        115.05830635,         60.37005835,         27.37575799,          2.23103059,          2.18447141,          2.16016713,          0.07680844,          0.03987372,          0.01797991,         26.93749763,         14.13386270,          6.40922363
,,,,,,  192.200000,    5.762011,        123.33841815,         63.92645600,         28.14363956,          2.23322393,          2.18646954,          2.16143994,          0.08229243,          0.04219823,          0.01847045,         28.87604079,         14.96648796,          6.58900038
,,,,,,  192.400000,    5.768007,        132.42805392,         67.82890098,         28.97267442,          2.23518298,          2.18848115,          2.16274061,          0.08830621,          0.04474854,          0.01900050,         31.00411002,         15.88012998,          6.78309436
,,,,,,  192.600000,    5.774003,        142.38637877,         72.11440635,         29.86715022,          2.23682275,          2.19049295,          2.16407011,          0.09488568,          0.04754856,          0.01957279,         33.33555710,         16.88345424,          6.99250940
,,,,,,  192.800000,    5.779999,        153.26311609,         76.82366138,         30.83196238,          2.23803906,          2.19248746,          2.16542939,          0.10205924,          0.05062448,          0.02019045,         35.88202328,         17.98598695,          7.21839161
,,,,,,  193.000000,    5.785994,        165.09067300,         82.00091546,         31.87267587,          2.23870626,          2.19444191,          2.16681935,          0.10984226,          0.05400468,          0.02085704,         38.65109573,         19.19808779,          7.46204388
,,,,,,  193.200000,    5.791990,        177.87337398,         87.69357749,         32.99559639,          2.23867596,          2.19632695,          2.16824082,          0.11822948,          0.05771939,          0.02157660,         41.64378690,         20.53085615,          7.72494249
,,,,,,  193.400000,    5.797986,        191.57342430,         93.95138401,         34.20785191,          2.23777774,          2.19810515,          2.16969453,          0.12718547,          0.06180007,          0.02235370,         44.85124827,         21.99593636,          8.00875625
,,,,,,  193.600000,    5.803982,        206.09366027,        100.82493381,         35.51748534,          2.23582306,          2.19972914,          2.17118103,          0.13663298,          0.06627833,          0.02319349,         48.25073184,         23.60517465,          8.31536816
,,,,,,  193.800000,    5.809978,        221.25800387,        108.36332116,         36.93355890,          2.23261400,          2.20113970,          2.17270064,          0.14644020,          0.07118429,          0.02410178,         51.80101415,         25.37006497,          8.64689988
,,,,,,  194.000000,    5.815974,        236.79194605,        116.61052574,         38.46627051,          2.22795854,          2.20226362,          2.17425338,          0.15640870,          0.07654403,          0.02508509,         55.43782703,         27.30090387,          9.00573895
