,,,,,, 1004.800000,   30.123146,        481.18169905,       1089.31371465,        276.29121392,        276.29070595,        224.04245966,       3060.83937581,          1.02459305,          4.07677476,          1.41649034,          1.41649129,          2.14987654,          1.08822072,          0.05513030,          0.24897863,          0.03721002,          0.03720996,          0.03717080,          0.36622680,        149.27993891,        337.94445030,         85.71551166,         85.71535407,         69.50606134,        949.58290379
,,,,,, 1005.000000,   30.129142,        469.38310981,       1139.21955949,        270.65165574,        270.65115985,        225.03484740,       2794.31798654,          1.03545418,          4.12616680,          1.42382966,          1.42383059,          2.15729308,          1.15413762,          0.05405088,          0.26191558,          0.03653739,          0.03653734,          0.03739235,          0.34325490,        145.61959047,        353.42704551,         83.96591706,         83.96576322,         69.81393586,        866.89834454
,,,,,, 1005.200000,   30.135138,        458.04732461,       1192.71742899,        265.20497012,        265.20448583,        226.16573750,       2566.58511948,          1.04610500,          4.17806428,          1.43103786,          1.43103878,          2.16475533,          1.21641493,          0.05300452,          0.27589075,          0.03588534,          0.03588528,          0.03763772,          0.32292435,        142.10282056,        370.02401648,         82.27615850,         82.27600825,         70.16477880,        796.24738556
,,,,,, 1005.400000,   30.141134,        447.14977727,       1250.16555043,        259.94273882,        259.94226563,        227.43790603,       2370.75231335,          1.05655189,          4.23266014,          1.43811892,          1.43811983,          2.17226801,          1.27542769,          0.05198991,          0.29101789,          0.03525307,          0.03525302,          0.03790752,          0.30488855,        138.72200785,        387.84649825,         80.64362433,         80.64347753,         70.55945142,        735.49297741
,,,,,, 1005.600000,   30.147130,        436.66758282,       1311.96836181,        254.85701993,        254.85655740,        228.85446347,       2201.39690284,          1.06680096,          4.29016717,          1.44507665,          1.44507755,          2.17983596,          1.33151034,          0.05100580,          0.30742671,          0.03463986,          0.03463981,          0.03820242,          0.28885805,        135.47005262,        407.01996209,         79.06585068,         79.06570718,         70.99891869,        682.95281351
,,,,,, 1005.800000,   30.153125,        426.57939705,       1378.58389217,        249.94031611,        249.93986380,        230.41887058,       2054.21586902,          1.07685809,          4.35082054,          1.45191473,          1.45191562,          2.18746416,          1.38496204,          0.05005101,          0.32526557,          0.03404499,          0.03404494,          0.03852316,          0.27459001,        132.34033310,        427.68650515,         77.54051161,         77.54037128,         71.48425427,        637.29194199
,,,,,, 1006.000000,   30.159121,        416.86528989,       1450.53255730,        245.18554527,        245.18510278,        232.13495598,       1925.76642611,          1.08672894,          4.41488069,          1.45863671,          1.45863759,          2.19515775,          1.43605132,          0.04912441,          0.34470481,          0.03346780,          0.03346775,          0.03887054,          0.26187980,        129.32666627,        450.00757919,         76.06540999,         76.06527272,         72.01664593,        597.44228638
,,,,,, 1006.200000,   30.165117,        407.50663127,       1528.40768942,        240.58601361,        240.58558054,        234.00693598,       1813.27181863,          1.09641894,          4.48263670,          1.46524601,          1.46524688,          2.20292200,          1.48502010,          0.04822495,          0.36594071,          0.03290765,          0.03290760,          0.03924546,          0.25055442,        126.42327242,        474.16725731,         74.63846918,         74.63833482,         72.59740172,        562.54239687
,,,,,, 1006.400000,   30.171113,        398.48598777,       1612.88820216,        236.13539064,        236.13496662,        236.03943650,       1714.47541377,          1.10593334,          4.55441013,          1.47174592,          1.47174678,          2.21076239,          1.53208723,          0.04735158,          0.38920036,          0.03236393,          0.03236388,          0.03964885,          0.24046711,        123.62474306,        500.37616303,         73.25772522,         73.25759367,         73.22795678,        531.89218446
,,,,,, 1006.600000,   30.177109,        389.78702912,       1704.75389921,        231.82768623,        231.82727090,        238.23751754,       1627.53041372,          1.11527719,          4.63055948,          1.47813962,          1.47814047,          2.21868457,          1.57745151,          0.04650336,          0.41474759,          0.03183607,          0.03183602,          0.04008177,          0.23149315,        120.92601196,        528.87621960,         71.92131976,         71.92119091,         73.90988089,        504.91870579
,,,,,, 1006.800000,   30.183105,        381.39444331,       1804.90407446,        227.65722933,        227.65682235,        240.60670025,       1550.91588572,          1.12445533,          4.71148538,          1.48443019,          1.48443103,          2.22669440,          1.62129439,          0.04567935,          0.44289026,          0.03132351,          0.03132347,          0.04054534,          0.22352636,        118.32232878,        559.94642046,         70.62749343,         70.62736717,         74.64488692,        481.15011260
