../../../pdielec -processors 4 -matrix ptfe -sigma 5 -needle 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -LO 1 0 0 -LO 0 1 0 -LO 0 0 1 -csv command.csv -masses program -program qe zno.ph.dynG -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   2,  125.47,         0.007009,                  29.618226,     3.7711,     5.0
   3,  135.90,         0.001087,                   4.595150,     0.5851,     5.0
   4,  136.82,         1.656212,                6998.489467,   891.0754,     5.0
   5,  275.86,         0.000300,                   1.268479,     0.1615,     5.0
   6,  540.08,        32.351955,              136706.419895, 17406.0020,     5.0
   7,  551.39,       112.493688,              475353.326894, 60523.8654,     5.0
   8,  588.61,       112.074439,              473581.751110, 60298.3013,     5.0
   9,  618.67,         0.040824,                 172.505559,    21.9641,     5.0
  10,  651.95,         0.014144,                  59.766292,     7.6097,     5.0
  11,  706.47,         0.004565,                  19.289302,     2.4560,     5.0
,,,,,,cm-1,thz,maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_ellipsoid([0 0 1] 0.5)_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  233.800000,    7.009148,          0.41065158,          0.01970760,          0.60035419,          4.16198676,          2.62474056,          5.88676984,          0.00565259,          0.00021543,          0.00982811,          1.76768947,          0.08483325,          2.58428269
,,,,,,  234.000000,    7.015144,          0.41060895,          0.01973562,          0.60073670,          4.16243846,          2.62475780,          5.88755563,          0.00564748,          0.00021555,          0.00982662,          1.76750595,          0.08495390,          2.58592923
,,,,,,  234.200000,    7.021139,          0.41057096,          0.01976378,          0.60112481,          4.16288976,          2.62477504,          5.88834131,          0.00564244,          0.00021567,          0.00982523,          1.76734244,          0.08507512,          2.58759992
,,,,,,  234.400000,    7.027135,          0.41053761,          0.01979208,          0.60151852,          4.16334065,          2.62479230,          5.88912689,          0.00563748,          0.00021580,          0.00982393,          1.76719885,          0.08519692,          2.58929467
,,,,,,  234.600000,    7.033131,          0.41050885,          0.01982051,          0.60191779,          4.16379116,          2.62480956,          5.88991236,          0.00563258,          0.00021593,          0.00982273,          1.76707505,          0.08531929,          2.59101337
,,,,,,  234.800000,    7.039127,          0.41048466,          0.01984907,          0.60232261,          4.16424128,          2.62482683,          5.89069775,          0.00562775,          0.00021605,          0.00982161,          1.76697096,          0.08544224,          2.59275594
,,,,,,  235.000000,    7.045123,          0.41046503,          0.01987776,          0.60273295,          4.16469102,          2.62484412,          5.89148305,          0.00562300,          0.00021618,          0.00982060,          1.76688645,          0.08556575,          2.59452229
,,,,,,  235.200000,    7.051119,          0.41044993,          0.01990659,          0.60314879,          4.16514038,          2.62486141,          5.89226828,          0.00561831,          0.00021631,          0.00981967,          1.76682144,          0.08568984,          2.59631231
,,,,,,  235.400000,    7.057114,          0.41043933,          0.01993555,          0.60357011,          4.16558937,          2.62487872,          5.89305344,          0.00561370,          0.00021644,          0.00981883,          1.76677581,          0.08581450,          2.59812593
,,,,,,  235.600000,    7.063110,          0.41043321,          0.01996464,          0.60399689,          4.16603800,          2.62489603,          5.89383853,          0.00560915,          0.00021658,          0.00981809,          1.76674947,          0.08593972,          2.59996304
,,,,,,  235.800000,    7.069106,          0.41043155,          0.01999386,          0.60442910,          4.16648627,          2.62491336,          5.89462358,          0.00560467,          0.00021671,          0.00981744,          1.76674232,          0.08606551,          2.60182356
,,,,,,  236.000000,    7.075102,          0.41043432,          0.02002321,          0.60486674,          4.16693418,          2.62493070,          5.89540858,          0.00560026,          0.00021684,          0.00981687,          1.76675425,          0.08619186,          2.60370741
,,,,,,  236.200000,    7.081098,          0.41044151,          0.02005270,          0.60530978,          4.16738175,          2.62494805,          5.89619354,          0.00559592,          0.00021698,          0.00981640,          1.76678518,          0.08631878,          2.60561450
,,,,,,  236.400000,    7.087094,          0.41045308,          0.02008231,          0.60575819,          4.16782897,          2.62496540,          5.89697846,          0.00559164,          0.00021712,          0.00981601,          1.76683500,          0.08644626,          2.60754474
,,,,,,  236.600000,    7.093090,          0.41046902,          0.02011206,          0.60621196,          4.16827586,          2.62498277,          5.89776336,          0.00558743,          0.00021726,          0.00981571,          1.76690361,          0.08657430,          2.60949804
,,,,,,  236.800000,    7.099085,          0.41048931,          0.02014193,          0.60667107,          4.16872241,          2.62500016,          5.89854825,          0.00558329,          0.00021740,          0.00981550,          1.76699094,          0.08670291,          2.61147434
,,,,,,  237.000000,    7.105081,          0.41051392,          0.02017194,          0.60713551,          4.16916864,          2.62501755,          5.89933312,          0.00557921,          0.00021754,          0.00981538,          1.76709687,          0.08683207,          2.61347353
,,,,,,  237.200000,    7.111077,          0.41054283,          0.02020208,          0.60760524,          4.16961455,          2.62503495,          5.90011799,          0.00557520,          0.00021768,          0.00981535,          1.76722132,          0.08696179,          2.61549555
,,,,,,  237.400000,    7.117073,          0.41057602,          0.02023234,          0.60808026,          4.17006013,          2.62505237,          5.90090286,          0.00557125,          0.00021782,          0.00981540,          1.76736420,          0.08709206,          2.61754031
,,,,,,  237.600000,    7.123069,          0.41061347,          0.02026273,          0.60856054,          4.17050541,          2.62506979,          5.90168774,          0.00556736,          0.00021797,          0.00981553,          1.76752542,          0.08722290,          2.61960774
,,,,,,  237.800000,    7.129065,          0.41065517,          0.02029326,          0.60904607,          4.17095038,          2.62508723,          5.90247263,          0.00556354,          0.00021811,          0.00981576,          1.76770489,          0.08735429,          2.62169776
,,,,,,  238.000000,    7.135061,          0.41070108,          0.02032391,          0.60953684,          4.17139505,          2.62510468,          5.90325755,          0.00555978,          0.00021826,          0.00981606,          1.76790252,          0.08748623,          2.62381029
,,,,,,  238.200000,    7.141056,          0.41075119,          0.02035469,          0.61003281,          4.17183942,          2.62512214,          5.90404250,          0.00555609,          0.00021841,          0.00981645,          1.76811823,          0.08761872,          2.62594525
,,,,,,  238.400000,    7.147052,          0.41080548,          0.02038560,          0.61053398,          4.17228351,          2.62513962,          5.90482749,          0.00555246,          0.00021856,          0.00981693,          1.76835192,          0.08775177,          2.62810257
,,,,,,  238.600000,    7.153048,          0.41086393,          0.02041663,          0.61104032,          4.17272730,          2.62515710,          5.90561252,          0.00554889,          0.00021871,          0.00981749,          1.76860352,          0.08788537,          2.63028218
,,,,,,  238.800000,    7.159044,          0.41092651,          0.02044780,          0.61155183,          4.17317081,          2.62517460,          5.90639759,          0.00554538,          0.00021886,          0.00981813,          1.76887294,          0.08801952,          2.63248401
,,,,,,  239.000000,    7.165040,          0.41099322,          0.02047909,          0.61206848,          4.17361405,          2.62519211,          5.90718273,          0.00554193,          0.00021901,          0.00981885,          1.76916010,          0.08815422,          2.63470798
,,,,,,  239.200000,    7.171036,          0.41106403,          0.02051051,          0.61259025,          4.17405702,          2.62520963,          5.90796793,          0.00553855,          0.00021916,          0.00981966,          1.76946491,          0.08828946,          2.63695402
,,,,,,  239.400000,    7.177031,          0.41113893,          0.02054205,          0.61311714,          4.17449972,          2.62522717,          5.90875320,          0.00553522,          0.00021932,          0.00982055,          1.76978729,          0.08842526,          2.63922207
,,,,,,  239.600000,    7.183027,          0.41121788,          0.02057373,          0.61364913,          4.17494215,          2.62524472,          5.90953854,          0.00553196,          0.00021947,          0.00982152,          1.77012717,          0.08856160,          2.64151206
,,,,,,  239.800000,    7.189023,          0.41130089,          0.02060553,          0.61418620,          4.17538433,          2.62526227,          5.91032397,          0.00552875,          0.00021963,          0.00982257,          1.77048447,          0.08869849,          2.64382391
,,,,,,  240.000000,    7.195019,          0.41138792,          0.02063746,          0.61472833,          4.17582626,          2.62527985,          5.91110948,          0.00552561,          0.00021979,          0.00982370,          1.77085910,          0.08883593,          2.64615756
,,,,,,  240.200000,    7.201015,          0.41147896,          0.02066951,          0.61527551,          4.17626794,          2.62529743,          5.91189510,          0.00552252,          0.00021995,          0.00982491,          1.77125099,          0.08897391,          2.64851295
,,,,,,  240.400000,    7.207011,          0.41157399,          0.02070169,          0.61582772,          4.17670938,          2.62531503,          5.91268081,          0.00551949,          0.00022011,          0.00982620,          1.77166007,          0.08911243,          2.65089001
,,,,,,  240.600000,    7.213007,          0.41167300,          0.02073400,          0.61638495,          4.17715057,          2.62533264,          5.91346663,          0.00551652,          0.00022027,          0.00982757,          1.77208625,          0.08925150,          2.65328867
,,,,,,  240.800000,    7.219002,          0.41177596,          0.02076643,          0.61694719,          4.17759154,          2.62535026,          5.91425256,          0.00551361,          0.00022043,          0.00982901,          1.77252946,          0.08939111,          2.65570888
,,,,,,  241.000000,    7.224998,          0.41188286,          0.02079899,          0.61751442,          4.17803227,          2.62536790,          5.91503862,          0.00551075,          0.00022059,          0.00983054,          1.77298964,          0.08953126,          2.65815058
,,,,,,  241.200000,    7.230994,          0.41199369,          0.02083167,          0.61808663,          4.17847278,          2.62538555,          5.91582480,          0.00550796,          0.00022076,          0.00983214,          1.77346670,          0.08967195,          2.66061369
,,,,,,  241.400000,    7.236990,          0.41210842,          0.02086448,          0.61866379,          4.17891307,          2.62540321,          5.91661112,          0.00550521,          0.00022092,          0.00983382,          1.77396057,          0.08981319,          2.66309816
,,,,,,  241.600000,    7.242986,          0.41222704,          0.02089742,          0.61924591,          4.17935315,          2.62542089,          5.91739757,          0.00550253,          0.00022109,          0.00983558,          1.77447119,          0.08995497,          2.66560394
,,,,,,  241.800000,    7.248982,          0.41234954,          0.02093048,          0.61983296,          4.17979301,          2.62543858,          5.91818417,          0.00549990,          0.00022125,          0.00983742,          1.77499848,          0.09009728,          2.66813095
,,,,,,  242.000000,    7.254977,          0.41247589,          0.02096367,          0.62042493,          4.18023267,          2.62545628,          5.91897093,          0.00549733,          0.00022142,          0.00983933,          1.77554237,          0.09024014,          2.67067915
,,,,,,  242.200000,    7.260973,          0.41260608,          0.02099698,          0.62102181,          4.18067212,          2.62547400,          5.91975784,          0.00549481,          0.00022159,          0.00984131,          1.77610280,          0.09038353,          2.67324848
,,,,,,  242.400000,    7.266969,          0.41274010,          0.02103042,          0.62162359,          4.18111138,          2.62549173,          5.92054491,          0.00549235,          0.00022176,          0.00984338,          1.77667969,          0.09052747,          2.67583888
,,,,,,  242.600000,    7.272965,          0.41287793,          0.02106398,          0.62223025,          4.18155045,          2.62550947,          5.92133215,          0.00548994,          0.00022193,          0.00984552,          1.77727299,          0.09067194,          2.67845030
,,,,,,  242.800000,    7.278961,          0.41301955,          0.02109767,          0.62284177,          4.18198932,          2.62552723,          5.92211957,          0.00548759,          0.00022211,          0.00984773,          1.77788261,          0.09081695,          2.68108267
,,,,,,  243.000000,    7.284957,          0.41316495,          0.02113148,          0.62345816,          4.18242801,          2.62554500,          5.92290717,          0.00548529,          0.00022228,          0.00985002,          1.77850850,          0.09096250,          2.68373596
,,,,,,  243.200000,    7.290953,          0.41331411,          0.02116542,          0.62407939,          4.18286652,          2.62556278,          5.92369496,          0.00548305,          0.00022246,          0.00985238,          1.77915060,          0.09110859,          2.68641010
,,,,,,  243.400000,    7.296948,          0.41346703,          0.02119948,          0.62470545,          4.18330485,          2.62558058,          5.92448294,          0.00548086,          0.00022263,          0.00985481,          1.77980883,          0.09125521,          2.68910505
,,,,,,  243.600000,    7.302944,          0.41362368,          0.02123367,          0.62533633,          4.18374302,          2.62559839,          5.92527111,          0.00547872,          0.00022281,          0.00985732,          1.78048314,          0.09140237,          2.69182075
,,,,,,  243.800000,    7.308940,          0.41378404,          0.02126798,          0.62597203,          4.18418101,          2.62561622,          5.92605950,          0.00547663,          0.00022299,          0.00985990,          1.78117346,          0.09155007,          2.69455715
,,,,,,  244.000000,    7.314936,          0.41394812,          0.02130241,          0.62661252,          4.18461884,          2.62563406,          5.92684809,          0.00547460,          0.00022316,          0.00986256,          1.78187973,          0.09169830,          2.69731420
,,,,,,  244.200000,    7.320932,          0.41411588,          0.02133697,          0.62725779,          4.18505651,          2.62565192,          5.92763691,          0.00547262,          0.00022334,          0.00986529,          1.78260189,          0.09184707,          2.70009186
,,,,,,  244.400000,    7.326928,          0.41428733,          0.02137166,          0.62790784,          4.18549403,          2.62566979,          5.92842594,          0.00547069,          0.00022352,          0.00986808,          1.78333988,          0.09199638,          2.70289007
,,,,,,  244.600000,    7.332924,          0.41446243,          0.02140647,          0.62856266,          4.18593139,          2.62568768,          5.92921520,          0.00546881,          0.00022371,          0.00987096,          1.78409364,          0.09214622,          2.70570879
,,,,,,  244.800000,    7.338919,          0.41464119,          0.02144140,          0.62922223,          4.18636861,          2.62570558,          5.93000470,          0.00546699,          0.00022389,          0.00987390,          1.78486311,          0.09229659,          2.70854798
,,,,,,  245.000000,    7.344915,          0.41482358,          0.02147646,          0.62988654,          4.18680569,          2.62572349,          5.93079444,          0.00546521,          0.00022407,          0.00987691,          1.78564824,          0.09244751,          2.71140758
,,,,,,  245.200000,    7.350911,          0.41500959,          0.02151164,          0.63055559,          4.18724262,          2.62574142,          5.93158442,          0.00546349,          0.00022426,          0.00987999,          1.78644896,          0.09259895,          2.71428755
,,,,,,  245.400000,    7.356907,          0.41519922,          0.02154695,          0.63122936,          4.18767943,          2.62575936,          5.93237465,          0.00546182,          0.00022444,          0.00988315,          1.78726521,          0.09275094,          2.71718784
,,,,,,  245.600000,    7.362903,          0.41539244,          0.02158238,          0.63190784,          4.18811610,          2.62577732,          5.93316514,          0.00546019,          0.00022463,          0.00988637,          1.78809696,          0.09290346,          2.72010842
,,,,,,  245.800000,    7.368899,          0.41558925,          0.02161794,          0.63259102,          4.18855264,          2.62579530,          5.93395589,          0.00545862,          0.00022482,          0.00988967,          1.78894412,          0.09305651,          2.72304924
,,,,,,  246.000000,    7.374894,          0.41578962,          0.02165362,          0.63327889,          4.18898906,          2.62581328,          5.93474691,          0.00545710,          0.00022501,          0.00989303,          1.78980666,          0.09321011,          2.72601026
,,,,,,  246.200000,    7.380890,          0.41599356,          0.02168943,          0.63397145,          4.18942537,          2.62583129,          5.93553820,          0.00545562,          0.00022520,          0.00989647,          1.79068452,          0.09336423,          2.72899143
,,,,,,  246.400000,    7.386886,          0.41620104,          0.02172536,          0.63466868,          4.18986156,          2.62584931,          5.93632977,          0.00545420,          0.00022539,          0.00989997,          1.79157765,          0.09351890,          2.73199273
,,,,,,  246.600000,    7.392882,          0.41641206,          0.02176141,          0.63537057,          4.19029763,          2.62586734,          5.93712162,          0.00545282,          0.00022558,          0.00990354,          1.79248599,          0.09367410,          2.73501409
,,,,,,  246.800000,    7.398878,          0.41662659,          0.02179759,          0.63607712,          4.19073360,          2.62588539,          5.93791377,          0.00545149,          0.00022577,          0.00990718,          1.79340948,          0.09382983,          2.73805550
,,,,,,  247.000000,    7.404874,          0.41684464,          0.02183389,          0.63678831,          4.19116947,          2.62590346,          5.93870621,          0.00545021,          0.00022597,          0.00991089,          1.79434809,          0.09398611,          2.74111690
,,,,,,  247.200000,    7.410870,          0.41706619,          0.02187032,          0.63750414,          4.19160524,          2.62592154,          5.93949895,          0.00544898,          0.00022616,          0.00991466,          1.79530176,          0.09414292,          2.74419826
,,,,,,  247.400000,    7.416865,          0.41729122,          0.02190688,          0.63822460,          4.19204091,          2.62593963,          5.94029199,          0.00544779,          0.00022636,          0.00991850,          1.79627043,          0.09430026,          2.74729954
,,,,,,  247.600000,    7.422861,          0.41751973,          0.02194355,          0.63894968,          4.19247649,          2.62595775,          5.94108535,          0.00544666,          0.00022655,          0.00992241,          1.79725406,          0.09445815,          2.75042071
,,,,,,  247.800000,    7.428857,          0.41775170,          0.02198036,          0.63967937,          4.19291198,          2.62597587,          5.94187902,          0.00544557,          0.00022675,          0.00992639,          1.79825261,          0.09461657,          2.75356174
,,,,,,  248.000000,    7.434853,          0.41798712,          0.02201729,          0.64041366,          4.19334739,          2.62599402,          5.94267302,          0.00544453,          0.00022695,          0.00993043,          1.79926601,          0.09477554,          2.75672257
,,,,,,  248.200000,    7.440849,          0.41822599,          0.02205434,          0.64115255,          4.19378272,          2.62601218,          5.94346734,          0.00544353,          0.00022715,          0.00993455,          1.80029423,          0.09493504,          2.75990319
,,,,,,  248.400000,    7.446845,          0.41846828,          0.02209152,          0.64189603,          4.19421797,          2.62603035,          5.94426199,          0.00544258,          0.00022735,          0.00993872,          1.80133721,          0.09509508,          2.76310355
,,,,,,  248.600000,    7.452841,          0.41871400,          0.02212882,          0.64264408,          4.19465315,          2.62604855,          5.94505699,          0.00544168,          0.00022755,          0.00994296,          1.80239492,          0.09525566,          2.76632363
,,,,,,  248.800000,    7.458836,          0.41896312,          0.02216625,          0.64339671,          4.19508826,          2.62606675,          5.94585232,          0.00544082,          0.00022775,          0.00994727,          1.80346730,          0.09541678,          2.76956339
,,,,,,  249.000000,    7.464832,          0.41921565,          0.02220381,          0.64415390,          4.19552330,          2.62608498,          5.94664801,          0.00544001,          0.00022796,          0.00995164,          1.80455431,          0.09557845,          2.77282280
,,,,,,  249.200000,    7.470828,          0.41947156,          0.02224149,          0.64491565,          4.19595828,          2.62610322,          5.94744404,          0.00543924,          0.00022816,          0.00995608,          1.80565591,          0.09574065,          2.77610183
,,,,,,  249.400000,    7.476824,          0.41973085,          0.02227930,          0.64568195,          4.19639320,          2.62612148,          5.94824044,          0.00543852,          0.00022837,          0.00996059,          1.80677205,          0.09590340,          2.77940045
,,,,,,  249.600000,    7.482820,          0.41999351,          0.02231723,          0.64645280,          4.19682807,          2.62613975,          5.94903720,          0.00543785,          0.00022857,          0.00996515,          1.80790268,          0.09606670,          2.78271862
,,,,,,  249.800000,    7.488816,          0.42025952,          0.02235530,          0.64722818,          4.19726288,          2.62615804,          5.94983433,          0.00543722,          0.00022878,          0.00996979,          1.80904777,          0.09623053,          2.78605632
,,,,,,  250.000000,    7.494811,          0.42052889,          0.02239348,          0.64800809,          4.19769765,          2.62617635,          5.95063183,          0.00543663,          0.00022899,          0.00997448,          1.81020728,          0.09639492,          2.78941353
,,,,,,  250.200000,    7.500807,          0.42080159,          0.02243180,          0.64879253,          4.19813238,          2.62619467,          5.95142971,          0.00543609,          0.00022920,          0.00997924,          1.81138115,          0.09655985,          2.79279020
,,,,,,  250.400000,    7.506803,          0.42107762,          0.02247024,          0.64958148,          4.19856706,          2.62621301,          5.95222798,          0.00543559,          0.00022941,          0.00998407,          1.81256935,          0.09672533,          2.79618632
,,,,,,  250.600000,    7.512799,          0.42135697,          0.02250881,          0.65037494,          4.19900170,          2.62623137,          5.95302664,          0.00543514,          0.00022962,          0.00998896,          1.81377185,          0.09689136,          2.79960186
,,,,,,  250.800000,    7.518795,          0.42163963,          0.02254751,          0.65117291,          4.19943632,          2.62624974,          5.95382569,          0.00543473,          0.00022983,          0.00999391,          1.81498859,          0.09705793,          2.80303679
,,,,,,  251.000000,    7.524791,          0.42192559,          0.02258633,          0.65197537,          4.19987090,          2.62626813,          5.95462514,          0.00543436,          0.00023004,          0.00999892,          1.81621954,          0.09722506,          2.80649108
,,,,,,  251.200000,    7.530787,          0.42221485,          0.02262529,          0.65278233,          4.20030545,          2.62628654,          5.95542499,          0.00543404,          0.00023026,          0.01000400,          1.81746467,          0.09739274,          2.80996472
,,,,,,  251.400000,    7.536782,          0.42250739,          0.02266437,          0.65359378,          4.20073999,          2.62630496,          5.95622526,          0.00543376,          0.00023047,          0.01000914,          1.81872392,          0.09756098,          2.81345768
,,,,,,  251.600000,    7.542778,          0.42280320,          0.02270358,          0.65440971,          4.20117450,          2.62632341,          5.95702594,          0.00543352,          0.00023069,          0.01001434,          1.81999728,          0.09772977,          2.81696993
,,,,,,  251.800000,    7.548774,          0.42310228,          0.02274292,          0.65523012,          4.20160900,          2.62634187,          5.95782704,          0.00543333,          0.00023091,          0.01001960,          1.82128469,          0.09789912,          2.82050145
,,,,,,  252.000000,    7.554770,          0.42340461,          0.02278239,          0.65605500,          4.20204348,          2.62636034,          5.95862856,          0.00543318,          0.00023112,          0.01002493,          1.82258612,          0.09806902,          2.82405222
,,,,,,  252.200000,    7.560766,          0.42371019,          0.02282200,          0.65688434,          4.20247795,          2.62637884,          5.95943051,          0.00543307,          0.00023134,          0.01003032,          1.82390153,          0.09823949,          2.82762222
,,,,,,  252.400000,    7.566762,          0.42401902,          0.02286173,          0.65771815,          4.20291242,          2.62639735,          5.96023290,          0.00543300,          0.00023156,          0.01003577,          1.82523090,          0.09841052,          2.83121142
,,,,,,  252.600000,    7.572757,          0.42433108,          0.02290159,          0.65855642,          4.20334688,          2.62641588,          5.96103572,          0.00543297,          0.00023178,          0.01004128,          1.82657418,          0.09858211,          2.83481981
,,,,,,  252.800000,    7.578753,          0.42464636,          0.02294158,          0.65939913,          4.20378135,          2.62643443,          5.96183899,          0.00543299,          0.00023201,          0.01004685,          1.82793134,          0.09875427,          2.83844737
,,,,,,  253.000000,    7.584749,          0.42496486,          0.02298171,          0.66024630,          4.20421582,          2.62645299,          5.96264271,          0.00543305,          0.00023223,          0.01005248,          1.82930234,          0.09892699,          2.84209408
,,,,,,  253.200000,    7.590745,          0.42528656,          0.02302197,          0.66109791,          4.20465029,          2.62647158,          5.96344689,          0.00543314,          0.00023245,          0.01005818,          1.83068716,          0.09910029,          2.84575991
,,,,,,  253.400000,    7.596741,          0.42561147,          0.02306236,          0.66195396,          4.20508478,          2.62649018,          5.96425152,          0.00543328,          0.00023268,          0.01006393,          1.83208576,          0.09927416,          2.84944486
,,,,,,  253.600000,    7.602737,          0.42593957,          0.02310288,          0.66281444,          4.20551928,          2.62650880,          5.96505661,          0.00543347,          0.00023290,          0.01006974,          1.83349810,          0.09944860,          2.85314890
,,,,,,  253.800000,    7.608733,          0.42627086,          0.02314354,          0.66367936,          4.20595379,          2.62652743,          5.96586218,          0.00543369,          0.00023313,          0.01007562,          1.83492416,          0.09962362,          2.85687202
,,,,,,  254.000000,    7.614728,          0.42660533,          0.02318434,          0.66454871,          4.20638833,          2.62654609,          5.96666821,          0.00543395,          0.00023336,          0.01008155,          1.83636390,          0.09979922,          2.86061421
,,,,,,  254.200000,    7.620724,          0.42694296,          0.02322527,          0.66542248,          4.20682289,          2.62656476,          5.96747473,          0.00543425,          0.00023359,          0.01008755,          1.83781730,          0.09997540,          2.86437544
,,,,,,  254.400000,    7.626720,          0.42728377,          0.02326633,          0.66630067,          4.20725748,          2.62658345,          5.96828172,          0.00543460,          0.00023382,          0.01009360,          1.83928432,          0.10015217,          2.86815570
,,,,,,  254.600000,    7.632716,          0.42762773,          0.02330753,          0.66718328,          4.20769209,          2.62660216,          5.96908921,          0.00543498,          0.00023405,          0.01009972,          1.84076494,          0.10032952,          2.87195498
,,,,,,  254.800000,    7.638712,          0.42797484,          0.02334887,          0.66807031,          4.20812674,          2.62662089,          5.96989719,          0.00543540,          0.00023428,          0.01010589,          1.84225912,          0.10050747,          2.87577327
,,,,,,  255.000000,    7.644708,          0.42832510,          0.02339035,          0.66896174,          4.20856143,          2.62663964,          5.97070566,          0.00543586,          0.00023451,          0.01011212,          1.84376683,          0.10068602,          2.87961056
,,,,,,  255.200000,    7.650704,          0.42867849,          0.02343196,          0.66985759,          4.20899615,          2.62665841,          5.97151463,          0.00543637,          0.00023475,          0.01011842,          1.84528805,          0.10086516,          2.88346682
,,,,,,  255.400000,    7.656699,          0.42903502,          0.02347372,          0.67075785,          4.20943092,          2.62667719,          5.97232412,          0.00543691,          0.00023498,          0.01012477,          1.84682276,          0.10104490,          2.88734206
,,,,,,  255.600000,    7.662695,          0.42939467,          0.02351562,          0.67166251,          4.20986573,          2.62669599,          5.97313411,          0.00543749,          0.00023522,          0.01013118,          1.84837091,          0.10122525,          2.89123626
,,,,,,  255.800000,    7.668691,          0.42975744,          0.02355766,          0.67257157,          4.21030059,          2.62671482,          5.97394462,          0.00543811,          0.00023545,          0.01013764,          1.84993249,          0.10140621,          2.89514941
,,,,,,  256.000000,    7.674687,          0.43012333,          0.02359984,          0.67348504,          4.21073550,          2.62673366,          5.97475565,          0.00543877,          0.00023569,          0.01014417,          1.85150748,          0.10158779,          2.89908150
,,,,,,  256.200000,    7.680683,          0.43049232,          0.02364216,          0.67440290,          4.21117047,          2.62675252,          5.97556720,          0.00543946,          0.00023593,          0.01015075,          1.85309584,          0.10176998,          2.90303253
,,,,,,  256.400000,    7.686679,          0.43086441,          0.02368463,          0.67532516,          4.21160550,          2.62677140,          5.97637928,          0.00544020,          0.00023617,          0.01015740,          1.85469755,          0.10195280,          2.90700249
,,,,,,  256.600000,    7.692674,          0.43123960,          0.02372725,          0.67625181,          4.21204059,          2.62679030,          5.97719190,          0.00544097,          0.00023641,          0.01016410,          1.85631258,          0.10213624,          2.91099137
,,,,,,  256.800000,    7.698670,          0.43161788,          0.02377001,          0.67718286,          4.21247574,          2.62680921,          5.97800506,          0.00544179,          0.00023666,          0.01017086,          1.85794092,          0.10232032,          2.91499916
,,,,,,  257.000000,    7.704666,          0.43199924,          0.02381293,          0.67811831,          4.21291095,          2.62682815,          5.97881876,          0.00544264,          0.00023690,          0.01017767,          1.85958254,          0.10250504,          2.91902587
,,,,,,  257.200000,    7.710662,          0.43238369,          0.02385599,          0.67905814,          4.21334624,          2.62684711,          5.97963301,          0.00544353,          0.00023714,          0.01018455,          1.86123742,          0.10269041,          2.92307148
,,,,,,  257.400000,    7.716658,          0.43277121,          0.02389920,          0.68000237,          4.21378160,          2.62686609,          5.98044781,          0.00544445,          0.00023739,          0.01019148,          1.86290553,          0.10287642,          2.92713600
,,,,,,  257.600000,    7.722654,          0.43316180,          0.02394257,          0.68095099,          4.21421704,          2.62688508,          5.98126317,          0.00544542,          0.00023764,          0.01019847,          1.86458686,          0.10306310,          2.93121942
,,,,,,  257.800000,    7.728650,          0.43355545,          0.02398609,          0.68190400,          4.21465256,          2.62690410,          5.98207909,          0.00544642,          0.00023788,          0.01020551,          1.86628138,          0.10325043,          2.93532174
,,,,,,  258.000000,    7.734645,          0.43395216,          0.02402976,          0.68286140,          4.21508816,          2.62692313,          5.98289557,          0.00544746,          0.00023813,          0.01021262,          1.86798908,          0.10343844,          2.93944297
,,,,,,  258.200000,    7.740641,          0.43435193,          0.02407360,          0.68382319,          4.21552384,          2.62694219,          5.98371263,          0.00544853,          0.00023838,          0.01021978,          1.86970993,          0.10362713,          2.94358309
,,,,,,  258.400000,    7.746637,          0.43475476,          0.02411759,          0.68478937,          4.21595961,          2.62696127,          5.98453027,          0.00544965,          0.00023864,          0.01022699,          1.87144392,          0.10381651,          2.94774212
,,,,,,  258.600000,    7.752633,          0.43516063,          0.02416175,          0.68575995,          4.21639548,          2.62698036,          5.98534848,          0.00545080,          0.00023889,          0.01023427,          1.87319102,          0.10400658,          2.95192006
,,,,,,  258.800000,    7.758629,          0.43556954,          0.02420607,          0.68673492,          4.21683144,          2.62699948,          5.98616728,          0.00545199,          0.00023914,          0.01024160,          1.87495123,          0.10419736,          2.95611690
