../../../../pdielec -processors 4 -vmin 300 -vmax 800 -matrix ptfe -sigma 5 -sphere -needle 0 0 1 -plate 1 0 0 -csv command1.csv -masses program -hessian crystal -program crystal ZnO_CPHF.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   6,  373.28,        16.258071,               68700.105030,  8747.1690,     5.0
   7,  398.07,        15.468640,               65364.283764,  8322.4391,     5.0
   8,  398.07,        15.468640,               65364.283764,  8322.4391,     5.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_plate(1 0 0)_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1),maxwell_needle[0 0 1]_real_dielectric(vf=0.1),maxwell_plate(1 0 0)_real_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_needle[0 0 1]_imag_dielectric(vf=0.1),maxwell_plate(1 0 0)_imag_dielectric(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(vf=0.1),maxwell_plate(1 0 0)_absorption_coefficent_cm-1(vf=0.1)
,,,,,,  418.200000,   12.537321,          6.12346776,          2.90477344,          0.03088923,         20.68202279
,,,,,,  418.400000,   12.543316,          6.16926215,          2.90724301,          0.03111858,         20.83669340
,,,,,,  418.600000,   12.549312,          6.21555491,          2.90973088,          0.03135052,         20.99304729
,,,,,,  418.800000,   12.555308,          6.26235335,          2.91223724,          0.03158509,         21.15110910
,,,,,,  419.000000,   12.561304,          6.30966489,          2.91476230,          0.03182231,         21.31090392
,,,,,,  419.200000,   12.567300,          6.35749711,          2.91730628,          0.03206224,         21.47245730
,,,,,,  419.400000,   12.573296,          6.40585770,          2.91986938,          0.03230492,         21.63579529
,,,,,,  419.600000,   12.579292,          6.45475453,          2.92245183,          0.03255038,         21.80094441
,,,,,,  419.800000,   12.585287,          6.50419559,          2.92505384,          0.03279868,         21.96793168
,,,,,,  420.000000,   12.591283,          6.55418904,          2.92767565,          0.03304985,         22.13678464
,,,,,,  420.200000,   12.597279,          6.60474319,          2.93031747,          0.03330394,         22.30753136
,,,,,,  420.400000,   12.603275,          6.65586649,          2.93297955,          0.03356100,         22.48020041
,,,,,,  420.600000,   12.609271,          6.70756759,          2.93566211,          0.03382108,         22.65482095
,,,,,,  420.800000,   12.615267,          6.75985527,          2.93836540,          0.03408421,         22.83142268
,,,,,,  421.000000,   12.621262,          6.81273850,          2.94108966,          0.03435046,         23.01003587
,,,,,,  421.200000,   12.627258,          6.86622641,          2.94383513,          0.03461987,         23.19069138
,,,,,,  421.400000,   12.633254,          6.92032832,          2.94660207,          0.03489249,         23.37342069
,,,,,,  421.600000,   12.639250,          6.97505373,          2.94939073,          0.03516837,         23.55825586
,,,,,,  421.800000,   12.645246,          7.03041232,          2.95220137,          0.03544757,         23.74522960
,,,,,,  422.000000,   12.651242,          7.08641397,          2.95503425,          0.03573014,         23.93437526
,,,,,,  422.200000,   12.657238,          7.14306875,          2.95788964,          0.03601613,         24.12572687
,,,,,,  422.400000,   12.663233,          7.20038692,          2.96076781,          0.03630560,         24.31931910
,,,,,,  422.600000,   12.669229,          7.25837897,          2.96366903,          0.03659862,         24.51518733
,,,,,,  422.800000,   12.675225,          7.31705558,          2.96659360,          0.03689523,         24.71336767
,,,,,,  423.000000,   12.681221,          7.37642764,          2.96954178,          0.03719550,         24.91389691
,,,,,,  423.200000,   12.687217,          7.43650628,          2.97251387,          0.03749948,         25.11681263
,,,,,,  423.400000,   12.693213,          7.49730285,          2.97551017,          0.03780725,         25.32215315
,,,,,,  423.600000,   12.699209,          7.55882892,          2.97853098,          0.03811886,         25.52995756
,,,,,,  423.800000,   12.705204,          7.62109632,          2.98157659,          0.03843438,         25.74026579
,,,,,,  424.000000,   12.711200,          7.68411709,          2.98464733,          0.03875388,         25.95311855
,,,,,,  424.200000,   12.717196,          7.74790355,          2.98774349,          0.03907742,         26.16855742
,,,,,,  424.400000,   12.723192,          7.81246825,          2.99086541,          0.03940507,         26.38662483
,,,,,,  424.600000,   12.729188,          7.87782403,          2.99401341,          0.03973691,         26.60736408
,,,,,,  424.800000,   12.735184,          7.94398398,          2.99718782,          0.04007301,         26.83081941
,,,,,,  425.000000,   12.741179,          8.01096146,          3.00038897,          0.04041343,         27.05703597
,,,,,,  425.200000,   12.747175,          8.07877013,          3.00361722,          0.04075826,         27.28605987
,,,,,,  425.400000,   12.753171,          8.14742393,          3.00687290,          0.04110758,         27.51793820
,,,,,,  425.600000,   12.759167,          8.21693710,          3.01015637,          0.04146146,         27.75271903
,,,,,,  425.800000,   12.765163,          8.28732417,          3.01346800,          0.04181998,         27.99045150
,,,,,,  426.000000,   12.771159,          8.35860002,          3.01680815,          0.04218323,         28.23118579
,,,,,,  426.200000,   12.777155,          8.43077981,          3.02017719,          0.04255129,         28.47497315
,,,,,,  426.400000,   12.783150,          8.50387905,          3.02357550,          0.04292424,         28.72186596
,,,,,,  426.600000,   12.789146,          8.57791359,          3.02700347,          0.04330218,         28.97191774
,,,,,,  426.800000,   12.795142,          8.65289962,          3.03046150,          0.04368520,         29.22518319
,,,,,,  427.000000,   12.801138,          8.72885369,          3.03394998,          0.04407338,         29.48171819
,,,,,,  427.200000,   12.807134,          8.80579272,          3.03746933,          0.04446683,         29.74157989
,,,,,,  427.400000,   12.813130,          8.88373399,          3.04101995,          0.04486564,         30.00482669
,,,,,,  427.600000,   12.819126,          8.96269520,          3.04460228,          0.04526991,         30.27151830
,,,,,,  427.800000,   12.825121,          9.04269441,          3.04821674,          0.04567974,         30.54171577
,,,,,,  428.000000,   12.831117,          9.12375011,          3.05186377,          0.04609523,         30.81548153
,,,,,,  428.200000,   12.837113,          9.20588119,          3.05554381,          0.04651649,         31.09287941
,,,,,,  428.400000,   12.843109,          9.28910700,          3.05925734,          0.04694363,         31.37397472
,,,,,,  428.600000,   12.849105,          9.37344731,          3.06300479,          0.04737676,         31.65883426
,,,,,,  428.800000,   12.855101,          9.45892235,          3.06678666,          0.04781600,         31.94752634
,,,,,,  429.000000,   12.861096,          9.54555281,          3.07060342,          0.04826146,         32.24012088
,,,,,,  429.200000,   12.867092,          9.63335988,          3.07445556,          0.04871326,         32.53668941
,,,,,,  429.400000,   12.873088,          9.72236524,          3.07834358,          0.04917153,         32.83730514
,,,,,,  429.600000,   12.879084,          9.81259105,          3.08226799,          0.04963638,         33.14204298
,,,,,,  429.800000,   12.885080,          9.90406003,          3.08622931,          0.05010795,         33.45097963
,,,,,,  430.000000,   12.891076,          9.99679543,          3.09022807,          0.05058637,         33.76419359
,,,,,,  430.200000,   12.897072,         10.09082104,          3.09426480,          0.05107178,         34.08176524
,,,,,,  430.400000,   12.903067,         10.18616123,          3.09834007,          0.05156432,         34.40377689
,,,,,,  430.600000,   12.909063,         10.28284095,          3.10245442,          0.05206411,         34.73031282
,,,,,,  430.800000,   12.915059,         10.38088577,          3.10660843,          0.05257132,         35.06145935
,,,,,,  431.000000,   12.921055,         10.48032186,          3.11080268,          0.05308610,         35.39730492
,,,,,,  431.200000,   12.927051,         10.58117604,          3.11503777,          0.05360858,         35.73794010
,,,,,,  431.400000,   12.933047,         10.68347580,          3.11931430,          0.05413894,         36.08345772
,,,,,,  431.600000,   12.939042,         10.78724930,          3.12363290,          0.05467733,         36.43395289
,,,,,,  431.800000,   12.945038,         10.89252540,          3.12799419,          0.05522392,         36.78952308
,,,,,,  432.000000,   12.951034,         10.99933367,          3.13239882,          0.05577888,         37.15026820
,,,,,,  432.200000,   12.957030,         11.10770444,          3.13684744,          0.05634238,         37.51629066
,,,,,,  432.400000,   12.963026,         11.21766880,          3.14134073,          0.05691460,         37.88769548
,,,,,,  432.600000,   12.969022,         11.32925864,          3.14587937,          0.05749572,         38.26459033
,,,,,,  432.800000,   12.975018,         11.44250663,          3.15046406,          0.05808594,         38.64708563
,,,,,,  433.000000,   12.981013,         11.55744632,          3.15509551,          0.05868545,         39.03529464
,,,,,,  433.200000,   12.987009,         11.67411211,          3.15977445,          0.05929444,         39.42933353
,,,,,,  433.400000,   12.993005,         11.79253928,          3.16450163,          0.05991312,         39.82932152
,,,,,,  433.600000,   12.999001,         11.91276406,          3.16927780,          0.06054170,         40.23538089
,,,,,,  433.800000,   13.004997,         12.03482360,          3.17410374,          0.06118040,         40.64763719
,,,,,,  434.000000,   13.010993,         12.15875605,          3.17898025,          0.06182943,         41.06621925
,,,,,,  434.200000,   13.016989,         12.28460057,          3.18390813,          0.06248903,         41.49125933
,,,,,,  434.400000,   13.022984,         12.41239736,          3.18888820,          0.06315943,         41.92289321
,,,,,,  434.600000,   13.028980,         12.54218771,          3.19392132,          0.06384087,         42.36126035
,,,,,,  434.800000,   13.034976,         12.67401402,          3.19900835,          0.06453359,         42.80650394
,,,,,,  435.000000,   13.040972,         12.80791985,          3.20415017,          0.06523786,         43.25877109
,,,,,,  435.200000,   13.046968,         12.94394993,          3.20934768,          0.06595392,         43.71821294
,,,,,,  435.400000,   13.052964,         13.08215025,          3.21460181,          0.06668207,         44.18498475
,,,,,,  435.600000,   13.058959,         13.22256805,          3.21991350,          0.06742256,         44.65924610
,,,,,,  435.800000,   13.064955,         13.36525189,          3.22528371,          0.06817569,         45.14116103
,,,,,,  436.000000,   13.070951,         13.51025170,          3.23071343,          0.06894175,         45.63089813
,,,,,,  436.200000,   13.076947,         13.65761881,          3.23620367,          0.06972104,         46.12863079
,,,,,,  436.400000,   13.082943,         13.80740600,          3.24175546,          0.07051387,         46.63453727
,,,,,,  436.600000,   13.088939,         13.95966756,          3.24736986,          0.07132057,         47.14880095
,,,,,,  436.800000,   13.094935,         14.11445934,          3.25304794,          0.07214146,         47.67161045
,,,,,,  437.000000,   13.100930,         14.27183880,          3.25879082,          0.07297689,         48.20315985
,,,,,,  437.200000,   13.106926,         14.43186508,          3.26459962,          0.07382720,         48.74364887
,,,,,,  437.400000,   13.112922,         14.59459903,          3.27047551,          0.07469277,         49.29328306
,,,,,,  437.600000,   13.118918,         14.76010330,          3.27641967,          0.07557395,         49.85227404
,,,,,,  437.800000,   13.124914,         14.92844241,          3.28243331,          0.07647114,         50.42083968
,,,,,,  438.000000,   13.130910,         15.09968279,          3.28851769,          0.07738473,         50.99920434
,,,,,,  438.200000,   13.136906,         15.27389286,          3.29467407,          0.07831513,         51.58759915
,,,,,,  438.400000,   13.142901,         15.45114311,          3.30090375,          0.07926276,         52.18626217
,,,,,,  438.600000,   13.148897,         15.63150618,          3.30720809,          0.08022806,         52.79543873
,,,,,,  438.800000,   13.154893,         15.81505692,          3.31358844,          0.08121148,         53.41538166
,,,,,,  439.000000,   13.160889,         16.00187249,          3.32004621,          0.08221348,         54.04635158
,,,,,,  439.200000,   13.166885,         16.19203245,          3.32658285,          0.08323454,         54.68861718
,,,,,,  439.400000,   13.172881,         16.38561885,          3.33319983,          0.08427516,         55.34245556
,,,,,,  439.600000,   13.178876,         16.58271629,          3.33989865,          0.08533584,         56.00815251
,,,,,,  439.800000,   13.184872,         16.78341208,          3.34668089,          0.08641712,         56.68600288
,,,,,,  440.000000,   13.190868,         16.98779629,          3.35354812,          0.08751953,         57.37631090
,,,,,,  440.200000,   13.196864,         17.19596190,          3.36050199,          0.08864366,         58.07939059
,,,,,,  440.400000,   13.202860,         17.40800487,          3.36754416,          0.08979007,         58.79556607
,,,,,,  440.600000,   13.208856,         17.62402429,          3.37467636,          0.09095938,         59.52517206
,,,,,,  440.800000,   13.214852,         17.84412253,          3.38190036,          0.09215220,         60.26855422
,,,,,,  441.000000,   13.220847,         18.06840529,          3.38921796,          0.09336919,         61.02606962
,,,,,,  441.200000,   13.226843,         18.29698180,          3.39663103,          0.09461100,         61.79808719
,,,,,,  441.400000,   13.232839,         18.52996497,          3.40414148,          0.09587834,         62.58498824
,,,,,,  441.600000,   13.238835,         18.76747149,          3.41175128,          0.09717192,         63.38716692
,,,,,,  441.800000,   13.244831,         19.00962203,          3.41946243,          0.09849249,         64.20503078
,,,,,,  442.000000,   13.250827,         19.25654138,          3.42727702,          0.09984080,         65.03900129
,,,,,,  442.200000,   13.256822,         19.50835863,          3.43519717,          0.10121767,         65.88951451
,,,,,,  442.400000,   13.262818,         19.76520738,          3.44322507,          0.10262391,         66.75702158
,,,,,,  442.600000,   13.268814,         20.02722587,          3.45136298,          0.10406039,         67.64198948
,,,,,,  442.800000,   13.274810,         20.29455724,          3.45961320,          0.10552798,         68.54490164
,,,,,,  443.000000,   13.280806,         20.56734971,          3.46797813,          0.10702762,         69.46625866
,,,,,,  443.200000,   13.286802,         20.84575680,          3.47646020,          0.10856026,         70.40657910
,,,,,,  443.400000,   13.292798,         21.12993759,          3.48506195,          0.11012689,         71.36640020
,,,,,,  443.600000,   13.298793,         21.42005693,          3.49378595,          0.11172854,         72.34627875
,,,,,,  443.800000,   13.304789,         21.71628571,          3.50263489,          0.11336629,         73.34679197
,,,,,,  444.000000,   13.310785,         22.01880115,          3.51161151,          0.11504124,         74.36853839
,,,,,,  444.200000,   13.316781,         22.32778707,          3.52071865,          0.11675456,         75.41213885
,,,,,,  444.400000,   13.322777,         22.64343418,          3.52995921,          0.11850745,         76.47823749
,,,,,,  444.600000,   13.328773,         22.96594041,          3.53933621,          0.12030115,         77.56750283
,,,,,,  444.800000,   13.334769,         23.29551126,          3.54885273,          0.12213697,         78.68062894
,,,,,,  445.000000,   13.340764,         23.63236012,          3.55851197,          0.12401625,         79.81833655
,,,,,,  445.200000,   13.346760,         23.97670868,          3.56831722,          0.12594042,         80.98137441
,,,,,,  445.400000,   13.352756,         24.32878729,          3.57827188,          0.12791093,         82.17052052
,,,,,,  445.600000,   13.358752,         24.68883540,          3.58837943,          0.12992931,         83.38658361
,,,,,,  445.800000,   13.364748,         25.05710198,          3.59864350,          0.13199716,         84.63040460
,,,,,,  446.000000,   13.370744,         25.43384599,          3.60906780,          0.13411613,         85.90285815
,,,,,,  446.200000,   13.376739,         25.81933690,          3.61965618,          0.13628796,         87.20485435
,,,,,,  446.400000,   13.382735,         26.21385516,          3.63041261,          0.13851445,         88.53734045
,,,,,,  446.600000,   13.388731,         26.61769280,          3.64134119,          0.14079748,         89.90130274
,,,,,,  446.800000,   13.394727,         27.03115396,          3.65244617,          0.14313903,         91.29776852
,,,,,,  447.000000,   13.400723,         27.45455557,          3.66373190,          0.14554113,         92.72780817
,,,,,,  447.200000,   13.406719,         27.88822795,          3.67520292,          0.14800595,         94.19253737
,,,,,,  447.400000,   13.412715,         28.33251554,          3.68686390,          0.15053572,         95.69311947
,,,,,,  447.600000,   13.418710,         28.78777762,          3.69871968,          0.15313278,         97.23076795
,,,,,,  447.800000,   13.424706,         29.25438913,          3.71077525,          0.15579959,         98.80674909
,,,,,,  448.000000,   13.430702,         29.73274142,          3.72303580,          0.15853871,        100.42238477
,,,,,,  448.200000,   13.436698,         30.22324323,          3.73550668,          0.16135283,        102.07905547
,,,,,,  448.400000,   13.442694,         30.72632158,          3.74819343,          0.16424476,        103.77820345
,,,,,,  448.600000,   13.448690,         31.24242277,          3.76110179,          0.16721745,        105.52133612
,,,,,,  448.800000,   13.454686,         31.77201349,          3.77423772,          0.17027399,        107.31002966
,,,,,,  449.000000,   13.460681,         32.31558189,          3.78760737,          0.17341762,        109.14593286
,,,,,,  449.200000,   13.466677,         32.87363885,          3.80121712,          0.17665174,        111.03077119
,,,,,,  449.400000,   13.472673,         33.44671925,          3.81507362,          0.17997991,        112.96635120
,,,,,,  449.600000,   13.478669,         34.03538334,          3.82918371,          0.18340589,        114.95456517
,,,,,,  449.800000,   13.484665,         34.64021823,          3.84355452,          0.18693361,        116.99739607
,,,,,,  450.000000,   13.490661,         35.26183949,          3.85819346,          0.19056721,        119.09692291
,,,,,,  450.200000,   13.496656,         35.90089275,          3.87310819,          0.19431104,        121.25532639
,,,,,,  450.400000,   13.502652,         36.55805560,          3.88830668,          0.19816969,        123.47489505
,,,,,,  450.600000,   13.508648,         37.23403947,          3.90379722,          0.20214798,        125.75803172
,,,,,,  450.800000,   13.514644,         37.92959170,          3.91958841,          0.20625099,        128.10726055
,,,,,,  451.000000,   13.520640,         38.64549776,          3.93568919,          0.21048408,        130.52523449
,,,,,,  451.200000,   13.526636,         39.38258364,          3.95210886,          0.21485290,        133.01474330
,,,,,,  451.400000,   13.532632,         40.14171839,          3.96885709,          0.21936341,        135.57872223
,,,,,,  451.600000,   13.538627,         40.92381690,          3.98594395,          0.22402190,        138.22026125
,,,,,,  451.800000,   13.544623,         41.72984278,          4.00337991,          0.22883501,        140.94261504
,,,,,,  452.000000,   13.550619,         42.56081161,          4.02117589,          0.23380979,        143.74921369
,,,,,,  452.200000,   13.556615,         43.41779434,          4.03934325,          0.23895367,        146.64367430
,,,,,,  452.400000,   13.562611,         44.30192094,          4.05789383,          0.24427451,        149.62981341
,,,,,,  452.600000,   13.568607,         45.21438443,          4.07683997,          0.24978065,        152.71166042
,,,,,,  452.800000,   13.574602,         46.15644515,          4.09619455,          0.25548093,        155.89347211
,,,,,,  453.000000,   13.580598,         47.12943539,          4.11597098,          0.26138471,        159.17974829
,,,,,,  453.200000,   13.586594,         48.13476441,          4.13618329,          0.26750194,        162.57524876
,,,,,,  453.400000,   13.592590,         49.17392387,          4.15684610,          0.27384318,        166.08501162
,,,,,,  453.600000,   13.598586,         50.24849373,          4.17797468,          0.28041965,        169.71437314
,,,,,,  453.800000,   13.604582,         51.36014858,          4.19958500,          0.28724329,        173.46898929
,,,,,,  454.000000,   13.610578,         52.51066459,          4.22169373,          0.29432680,        177.35485908
,,,,,,  454.200000,   13.616573,         53.70192702,          4.24431831,          0.30168371,        181.37834995
,,,,,,  454.400000,   13.622569,         54.93593835,          4.26747698,          0.30932846,        185.54622534
,,,,,,  454.600000,   13.628565,         56.21482723,          4.29118880,          0.31727644,        189.86567470
,,,,,,  454.800000,   13.634561,         57.54085809,          4.31547376,          0.32554407,        194.34434619
,,,,,,  455.000000,   13.640557,         58.91644175,          4.34035276,          0.33414892,        198.99038232
,,,,,,  455.200000,   13.646553,         60.34414688,          4.36584770,          0.34310979,        203.81245884
,,,,,,  455.400000,   13.652549,         61.82671265,          4.39198150,          0.35244676,        208.81982724
,,,,,,  455.600000,   13.658544,         63.36706243,          4.41877823,          0.36218140,        214.02236125
,,,,,,  455.800000,   13.664540,         64.96831890,          4.44626308,          0.37233682,        219.43060770
,,,,,,  456.000000,   13.670536,         66.63382054,          4.47446249,          0.38293780,        225.05584233
,,,,,,  456.200000,   13.676532,         68.36713977,          4.50340418,          0.39401101,        230.91013098
,,,,,,  456.400000,   13.682528,         70.17210283,          4.53311725,          0.40558511,        237.00639679
,,,,,,  456.600000,   13.688524,         72.05281170,          4.56363222,          0.41769096,        243.35849421
,,,,,,  456.800000,   13.694519,         74.01366819,          4.59498114,          0.43036183,        249.98129034
,,,,,,  457.000000,   13.700515,         76.05940052,          4.62719767,          0.44363359,        256.89075476
,,,,,,  457.200000,   13.706511,         78.19509262,          4.66031713,          0.45754499,        264.10405849
,,,,,,  457.400000,   13.712507,         80.42621660,          4.69437661,          0.47213794,        271.63968352
,,,,,,  457.600000,   13.718503,         82.75866854,          4.72941507,          0.48745779,        279.51754390
,,,,,,  457.800000,   13.724499,         85.19880825,          4.76547343,          0.50355368,        287.75911994
,,,,,,  458.000000,   13.730495,         87.75350335,          4.80259462,          0.52047894,        296.38760698
,,,,,,  458.200000,   13.736490,         90.43017817,          4.84082374,          0.53829148,        305.42808077
,,,,,,  458.400000,   13.742486,         93.23686824,          4.88020808,          0.55705428,        314.90768126
,,,,,,  458.600000,   13.748482,         96.18228085,          4.92079727,          0.57683595,        324.85581736
,,,,,,  458.800000,   13.754478,         99.27586268,          4.96264332,          0.59771126,        335.30439524
,,,,,,  459.000000,   13.760474,        102.52787524,          5.00580072,          0.61976186,        346.28807320
,,,,,,  459.200000,   13.766470,        105.94947930,          5.05032646,          0.64307698,        357.84454674
,,,,,,  459.400000,   13.772466,        109.55282931,          5.09628014,          0.66775434,        370.01486756
,,,,,,  459.600000,   13.778461,        113.35117936,          5.14372392,          0.69390101,        382.84380132
,,,,,,  459.800000,   13.784457,        117.35900200,          5.19272254,          0.72163454,        396.38022911
,,,,,,  460.000000,   13.790453,        121.59212190,          5.24334326,          0.75108415,        410.67759875
,,,,,,  460.200000,   13.796449,        126.06786616,          5.29565576,          0.78239206,        425.79443263
,,,,,,  460.400000,   13.802445,        130.80523378,          5.34973193,          0.81571508,        441.79489984
,,,,,,  460.600000,   13.808441,        135.82508670,          5.40564562,          0.85122629,        458.74946162
,,,,,,  460.800000,   13.814436,        141.15036557,          5.46347225,          0.88911708,        476.73560007
,,,,,,  461.000000,   13.820432,        146.80633364,          5.52328825,          0.92959933,        495.83864186
,,,,,,  461.200000,   13.826428,        152.82085260,          5.58517034,          0.97290798,        516.15268988
,,,,,,  461.400000,   13.832424,        159.22469484,          5.64919455,          1.01930388,        537.78167796
,,,,,,  461.600000,   13.838420,        166.05189707,          5.71543496,          1.06907709,        560.84056511
,,,,,,  461.800000,   13.844416,        173.34016080,          5.78396199,          1.12255055,        585.45668828
,,,,,,  462.000000,   13.850412,        181.13130597,          5.85484026,          1.18008427,        611.77129436
,,,,,,  462.200000,   13.856407,        189.47178434,          5.92812582,          1.24208007,        639.94127423
,,,,,,  462.400000,   13.862403,        198.41325997,          6.00386252,          1.30898693,        670.14112342
,,,,,,  462.600000,   13.868399,        208.01326450,          6.08207747,          1.38130695,        702.56515507
,,,,,,  462.800000,   13.874395,        218.33593472,          6.16277518,          1.45960204,        737.42999131
,,,,,,  463.000000,   13.880391,        229.45283987,          6.24593015,          1.54450139,        774.97735737
,,,,,,  463.200000,   13.886387,        241.44390460,          6.33147740,          1.63670955,        815.47719892
,,,,,,  463.400000,   13.892383,        254.39843127,          6.41930054,          1.73701531,        859.23113481
,,,,,,  463.600000,   13.898378,        268.41622070,          6.50921660,          1.84630099,        906.57624249
,,,,,,  463.800000,   13.904374,        283.60878366,          6.60095692,          1.96555211,        957.88914974
,,,,,,  464.000000,   13.910370,        300.10062383,          6.69414311,          2.09586681,       1013.59036800
,,,,,,  464.200000,   13.916366,        318.03055609,          6.78825688,          2.23846437,       1074.14874475
,,,,,,  464.400000,   13.922362,        337.55299784,          6.88260235,          2.39469170,       1140.08582501
,,,,,,  464.600000,   13.928358,        358.83913361,          6.97625934,          2.56602605,       1211.97978481
,,,,,,  464.800000,   13.934353,        382.07779854,          7.06802589,          2.75407137,       1290.46841517
,,,,,,  465.000000,   13.940349,        407.47584947,          7.15634834,          2.96054477,       1376.25037545
,,,,,,  465.200000,   13.946345,        435.25768611,          7.23923771,          3.18724775,       1470.08357601
,,,,,,  465.400000,   13.952341,        465.66344164,          7.31417179,          3.43601528,       1572.77906707
,,,,,,  465.600000,   13.958337,        498.94517705,          7.37798435,          3.70863306,       1685.18818510
,,,,,,  465.800000,   13.964333,        535.36018555,          7.42674585,          4.00671095,       1808.17993833
,,,,,,  466.000000,   13.970329,        575.16025548,          7.45564526,          4.33149801,       1942.60474227
,,,,,,  466.200000,   13.976324,        618.57549055,          7.45889087,          4.68362295,       2089.23977266
,,,,,,  466.400000,   13.982320,        665.79112638,          7.42965913,          5.06274570,       2248.71066307
,,,,,,  466.600000,   13.988316,        716.91586138,          7.36013577,          5.46711261,       2421.38454259
,,,,,,  466.800000,   13.994312,        771.94077617,          7.24170955,          5.89302455,       2607.23128600
,,,,,,  467.000000,   14.000308,        830.68926786,          7.06539219,          6.33425810,       2805.65441672
,,,,,,  467.200000,   14.006304,        892.76090908,          6.82253788,          6.78152673,       3015.30149062
,,,,,,  467.400000,   14.012299,        957.47591213,          6.50590719,          7.22212931,       3233.87652363
,,,,,,  467.600000,   14.018295,       1023.83156922,          6.11104797,          7.63998905,       3457.99286842
,,,,,,  467.800000,   14.024291,       1090.48633566,          5.63784086,          8.01630609,       3683.11945560
,,,,,,  468.000000,   14.030287,       1155.78867486,          5.09190111,          8.33098340,       3903.67821744
,,,,,,  468.200000,   14.036283,       1217.86338839,          4.48540075,          8.56480613,       4113.33566808
,,,,,,  468.400000,   14.042279,       1274.75611674,          3.83687149,          8.70207582,       4305.49095498
,,,,,,  468.600000,   14.048275,       1324.61882208,          3.16974583,          8.73312354,       4473.90232717
,,,,,,  468.800000,   14.054270,       1365.90186922,          2.50977400,          8.65600932,       4613.33588919
,,,,,,  469.000000,   14.060266,       1397.51065839,          1.88186821,          8.47687805,       4720.09462843
,,,,,,  469.200000,   14.066262,       1418.89227516,          1.30715721,          8.20885551,       4792.31107546
,,,,,,  469.400000,   14.072258,       1430.03806268,          0.80094726,          7.86983958,       4829.95599178
,,,,,,  469.600000,   14.078254,       1431.41199488,          0.37193385,          7.47983923,       4834.59645015
,,,,,,  469.800000,   14.084250,       1423.83177856,          0.02258603,          7.05852246,       4808.99425661
,,,,,,  470.000000,   14.090246,       1408.33448731,         -0.24966941,          6.62341345,       4756.65212901
,,,,,,  470.200000,   14.096241,       1386.05283981,         -0.45092288,          6.18888336,       4681.39582666
,,,,,,  470.400000,   14.102237,       1358.11748312,         -0.58929425,          5.76584548,       4587.04411187
,,,,,,  470.600000,   14.108233,       1325.59016612,         -0.67370800,          5.36194866,       4477.18304330
,,,,,,  470.800000,   14.114229,       1289.42541412,         -0.71301186,          4.98204929,       4355.03653184
,,,,,,  471.000000,   14.120225,       1250.45473105,         -0.71542233,          4.62878548,       4223.41298342
,,,,,,  471.200000,   14.126221,       1209.38657513,         -0.68823274,          4.30313902,       4084.70521686
,,,,,,  471.400000,   14.132216,       1166.81615750,         -0.63770785,          4.00492453,       3940.92355882
,,,,,,  471.600000,   14.138212,       1123.24051598,         -0.56909749,          3.73318385,       3793.74675540
,,,,,,  471.800000,   14.144208,       1079.07572030,         -0.48671731,          3.48648663,       3644.58008278
,,,,,,  472.000000,   14.150204,       1034.67419615,         -0.39406066,          3.26314902,       3494.61385936
,,,,,,  472.200000,   14.156200,        990.34094064,         -0.29391893,          3.06138646,       3344.87821339
,,,,,,  472.400000,   14.162196,        946.34787010,         -0.18849717,          2.87941583,       3196.29154272
,,,,,,  472.600000,   14.168192,        902.94576608,         -0.07951839,          2.71552058,       3049.70086248
,,,,,,  472.800000,   14.174187,        860.37335720,          0.03168608,          2.56808933,       2905.91247902
,,,,,,  473.000000,   14.180183,        818.86309468,          0.14410030,          2.43563634,       2765.71149666
,,,,,,  473.200000,   14.186179,        778.64325818,          0.25696057,          2.31680974,       2629.86893041
,,,,,,  473.400000,   14.192175,        739.93626583,          0.36970386,          2.21039195,       2499.13599783
,,,,,,  473.600000,   14.198171,        702.95350753,          0.48192606,          2.11529531,       2374.22666867
,,,,,,  473.800000,   14.204167,        667.88762613,          0.59334847,          2.03055489,       2255.79159456
,,,,,,  474.000000,   14.210163,        634.90376233,          0.70379101,          1.95532014,       2144.38853840
,,,,,,  474.200000,   14.216158,        604.13160732,          0.81315087,          1.88884597,       2040.45553244
,,,,,,  474.400000,   14.222154,        575.65997420,          0.92138558,          1.83048416,       1944.29254309
,,,,,,  474.600000,   14.228150,        549.53498843,          1.02849959,          1.77967516,       1856.05535919
,,,,,,  474.800000,   14.234146,        525.76211670,          1.13453351,          1.73594075,       1775.76244444
,,,,,,  475.000000,   14.240142,        504.31142150,          1.23955573,          1.69887751,       1703.31268486
,,,,,,  475.200000,   14.246138,        485.12490833,          1.34365553,          1.66815117,       1638.51020397
