../../../pdielec -program phonopy vasp OUTCAR -matrix ptfe -vmin 0 -vmax 1000 -mf 0.01 -method ap -method maxwell -method bruggeman_iter -sphere -plate 0 0 1 -needle 0 0 1 -csv command.csv -sigma 5
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,   91.30,         0.000000,                   0.000000,     0.0000,     5.0
   4,   91.30,         0.000000,                   0.000009,     0.0000,     5.0
   6,  350.41,        17.095344,               72238.083496,  9197.6385,     5.0
   7,  372.03,        16.403289,               69313.736756,  8825.2991,     5.0
   8,  372.03,        16.403059,               69312.765242,  8825.1754,     5.0
   9,  402.01,         0.000000,                   0.000010,     0.0000,     5.0
  10,  402.01,         0.000000,                   0.000000,     0.0000,     5.0
  11,  509.34,         0.000000,                   0.000001,     0.0000,     5.0
,,,,,,cm-1,thz,ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),ap_noshape_real_dielectric(mf=0.01),maxwell_sphere_real_dielectric(mf=0.01),maxwell_plate(0 0 1)_real_dielectric(mf=0.01),maxwell_needle[0 0 1]_real_dielectric(mf=0.01),bruggeman_iter_sphere_real_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_real_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_real_dielectric(mf=0.01),ap_noshape_imag_dielectric(mf=0.01),maxwell_sphere_imag_dielectric(mf=0.01),maxwell_plate(0 0 1)_imag_dielectric(mf=0.01),maxwell_needle[0 0 1]_imag_dielectric(mf=0.01),bruggeman_iter_sphere_imag_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_imag_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_imag_dielectric(mf=0.01),ap_noshape_absorption_coefficent_cm-1(mf=0.01),maxwell_sphere_absorption_coefficent_cm-1(mf=0.01),maxwell_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_sphere_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01)
,,,,,,  834.800000,   25.026674,          0.45092345,          0.22799404,          0.33334871,          0.26469955,          0.22845990,          0.23020967,          0.22759472,          2.00997339,          2.00708884,          2.00820850,          2.00740855,          2.00709405,          2.00714063,          2.00707099,          0.00003816,          0.00001928,          0.00002820,          0.00002239,          0.00001932,          0.00001947,          0.00001925,          0.06131618,          0.03100243,          0.04532847,          0.03599361,          0.03106578,          0.03130371,          0.03094813
,,,,,,  835.000000,   25.032670,          0.45060500,          0.22779283,          0.33310039,          0.26448796,          0.22825845,          0.23000476,          0.22739498,          2.00997644,          2.00709038,          2.00821076,          2.00741034,          2.00709560,          2.00714218,          2.00707253,          0.00003813,          0.00001926,          0.00002817,          0.00002236,          0.00001930,          0.00001945,          0.00001923,          0.06127287,          0.03097507,          0.04529470,          0.03596484,          0.03103838,          0.03127585,          0.03092097
,,,,,,  835.200000,   25.038666,          0.45028690,          0.22759192,          0.33285237,          0.26427666,          0.22805729,          0.22980015,          0.22719552,          2.00997949,          2.00709192,          2.00821301,          2.00741212,          2.00709714,          2.00714374,          2.00707407,          0.00003809,          0.00001924,          0.00002814,          0.00002234,          0.00001928,          0.00001942,          0.00001920,          0.06122962,          0.03094775,          0.04526097,          0.03593611,          0.03101103,          0.03124802,          0.03089385
,,,,,,  835.400000,   25.044662,          0.44996917,          0.22739129,          0.33260465,          0.26406563,          0.22785642,          0.22959583,          0.22699635,          2.00998254,          2.00709346,          2.00821526,          2.00741391,          2.00709868,          2.00714529,          2.00707560,          0.00003805,          0.00001922,          0.00002812,          0.00002232,          0.00001926,          0.00001940,          0.00001918,          0.06118641,          0.03092047,          0.04522729,          0.03590741,          0.03098372,          0.03122024,          0.03086676
,,,,,,  835.600000,   25.050658,          0.44965180,          0.22719094,          0.33235724,          0.26385489,          0.22765584,          0.22939180,          0.22679746,          2.00998558,          2.00709500,          2.00821751,          2.00741570,          2.00710022,          2.00714684,          2.00707714,          0.00003802,          0.00001919,          0.00002809,          0.00002229,          0.00001923,          0.00001938,          0.00001916,          0.06114326,          0.03089323,          0.04519365,          0.03587876,          0.03095644,          0.03119250,          0.03083972
,,,,,,  835.800000,   25.056654,          0.44933479,          0.22699089,          0.33211012,          0.26364442,          0.22745554,          0.22918807,          0.22659885,          2.00998862,          2.00709653,          2.00821975,          2.00741748,          2.00710176,          2.00714839,          2.00707867,          0.00003798,          0.00001917,          0.00002806,          0.00002227,          0.00001921,          0.00001936,          0.00001914,          0.06110015,          0.03086602,          0.04516004,          0.03585014,          0.03092920,          0.03116479,          0.03081271
,,,,,,  836.000000,   25.062649,          0.44901814,          0.22679112,          0.33186331,          0.26343423,          0.22725553,          0.22898463,          0.22640053,          2.00999166,          2.00709806,          2.00822200,          2.00741926,          2.00710329,          2.00714994,          2.00708020,          0.00003795,          0.00001915,          0.00002803,          0.00002225,          0.00001919,          0.00001934,          0.00001912,          0.06105709,          0.03083886,          0.04512648,          0.03582156,          0.03090201,          0.03113713,          0.03078575
,,,,,,  836.200000,   25.068645,          0.44870185,          0.22659163,          0.33161680,          0.26322432,          0.22705580,          0.22878148,          0.22620249,          2.00999469,          2.00709959,          2.00822424,          2.00742104,          2.00710483,          2.00715148,          2.00708173,          0.00003791,          0.00001913,          0.00002801,          0.00002223,          0.00001917,          0.00001932,          0.00001910,          0.06101409,          0.03081173,          0.04509296,          0.03579301,          0.03087485,          0.03110951,          0.03075882
,,,,,,  836.400000,   25.074641,          0.44838592,          0.22639243,          0.33137058,          0.26301469,          0.22685636,          0.22857862,          0.22600473,          2.00999772,          2.00710112,          2.00822648,          2.00742281,          2.00710636,          2.00715303,          2.00708326,          0.00003787,          0.00001911,          0.00002798,          0.00002220,          0.00001915,          0.00001929,          0.00001908,          0.06097112,          0.03078464,          0.04505948,          0.03576451,          0.03084773,          0.03108192,          0.03073193
,,,,,,  836.600000,   25.080637,          0.44807035,          0.22619352,          0.33112466,          0.26280533,          0.22665721,          0.22837605,          0.22580726,          2.01000075,          2.00710265,          2.00822871,          2.00742459,          2.00710789,          2.00715457,          2.00708478,          0.00003784,          0.00001909,          0.00002795,          0.00002218,          0.00001913,          0.00001927,          0.00001906,          0.06092821,          0.03075760,          0.04502604,          0.03573604,          0.03082065,          0.03105438,          0.03070507
,,,,,,  836.800000,   25.086633,          0.44775513,          0.22599488,          0.33087905,          0.26259626,          0.22645834,          0.22817377,          0.22561006,          2.01000378,          2.00710418,          2.00823095,          2.00742636,          2.00710942,          2.00715611,          2.00708630,          0.00003780,          0.00001907,          0.00002792,          0.00002216,          0.00001911,          0.00001925,          0.00001903,          0.06088535,          0.03073059,          0.04499264,          0.03570761,          0.03079361,          0.03102687,          0.03067826
,,,,,,  837.000000,   25.092629,          0.44744027,          0.22579654,          0.33063373,          0.26238745,          0.22625975,          0.22797178,          0.22541315,          2.01000680,          2.00710570,          2.00823318,          2.00742813,          2.00711095,          2.00715765,          2.00708783,          0.00003777,          0.00001905,          0.00002790,          0.00002213,          0.00001908,          0.00001923,          0.00001901,          0.06084254,          0.03070362,          0.04495928,          0.03567922,          0.03076660,          0.03099940,          0.03065148
,,,,,,  837.200000,   25.098625,          0.44712577,          0.22559847,          0.33038870,          0.26217893,          0.22606144,          0.22777008,          0.22521651,          2.01000982,          2.00710722,          2.00823541,          2.00742990,          2.00711247,          2.00715919,          2.00708935,          0.00003773,          0.00001902,          0.00002787,          0.00002211,          0.00001906,          0.00001921,          0.00001899,          0.06079977,          0.03067668,          0.04492597,          0.03565086,          0.03073964,          0.03097198,          0.03062474
,,,,,,  837.400000,   25.104620,          0.44681162,          0.22540069,          0.33014398,          0.26197067,          0.22586342,          0.22756867,          0.22502016,          2.01001284,          2.00710875,          2.00823764,          2.00743167,          2.00711400,          2.00716072,          2.00709086,          0.00003770,          0.00001900,          0.00002784,          0.00002209,          0.00001904,          0.00001919,          0.00001897,          0.06075705,          0.03064979,          0.04489269,          0.03562254,          0.03071271,          0.03094459,          0.03059804
,,,,,,  837.600000,   25.110616,          0.44649782,          0.22520318,          0.32989955,          0.26176269,          0.22566568,          0.22736754,          0.22482408,          2.01001585,          2.00711026,          2.00823987,          2.00743344,          2.00711552,          2.00716226,          2.00709238,          0.00003766,          0.00001898,          0.00002781,          0.00002206,          0.00001902,          0.00001916,          0.00001895,          0.06071438,          0.03062293,          0.04485945,          0.03559426,          0.03068582,          0.03091724,          0.03057138
,,,,,,  837.800000,   25.116612,          0.44618439,          0.22500596,          0.32965541,          0.26155499,          0.22546822,          0.22716670,          0.22462829,          2.01001886,          2.00711178,          2.00824209,          2.00743520,          2.00711704,          2.00716379,          2.00709390,          0.00003763,          0.00001896,          0.00002779,          0.00002204,          0.00001900,          0.00001914,          0.00001893,          0.06067176,          0.03059611,          0.04482625,          0.03556602,          0.03065897,          0.03088993,          0.03054476
,,,,,,  838.000000,   25.122608,          0.44587130,          0.22480902,          0.32941157,          0.26134756,          0.22527104,          0.22696615,          0.22443277,          2.01002187,          2.00711330,          2.00824431,          2.00743696,          2.00711856,          2.00716532,          2.00709541,          0.00003759,          0.00001894,          0.00002776,          0.00002202,          0.00001898,          0.00001912,          0.00001891,          0.06062919,          0.03056933,          0.04479310,          0.03553781,          0.03063216,          0.03086266,          0.03051817
,,,,,,  838.200000,   25.128604,          0.44555857,          0.22461236,          0.32916803,          0.26114040,          0.22507414,          0.22676588,          0.22423752,          2.01002487,          2.00711481,          2.00824653,          2.00743872,          2.00712008,          2.00716685,          2.00709692,          0.00003755,          0.00001892,          0.00002773,          0.00002200,          0.00001896,          0.00001910,          0.00001889,          0.06058666,          0.03054259,          0.04475998,          0.03550964,          0.03060538,          0.03083543,          0.03049162
,,,,,,  838.400000,   25.134600,          0.44524619,          0.22441598,          0.32892478,          0.26093352,          0.22487752,          0.22656590,          0.22404256,          2.01002788,          2.00711632,          2.00824875,          2.00744048,          2.00712159,          2.00716838,          2.00709843,          0.00003752,          0.00001890,          0.00002771,          0.00002197,          0.00001894,          0.00001908,          0.00001887,          0.06054419,          0.03051589,          0.04472690,          0.03548151,          0.03057865,          0.03080823,          0.03046511
,,,,,,  838.600000,   25.140596,          0.44493416,          0.22421988,          0.32868182,          0.26072690,          0.22468118,          0.22636621,          0.22384787,          2.01003088,          2.00711784,          2.00825096,          2.00744224,          2.00712311,          2.00716990,          2.00709994,          0.00003748,          0.00001888,          0.00002768,          0.00002195,          0.00001892,          0.00001906,          0.00001884,          0.06050176,          0.03048922,          0.04469387,          0.03545342,          0.03055195,          0.03078108,          0.03043864
,,,,,,  838.800000,   25.146591,          0.44462249,          0.22402405,          0.32843916,          0.26052056,          0.22448511,          0.22616679,          0.22365345,          2.01003387,          2.00711934,          2.00825318,          2.00744399,          2.00712462,          2.00717142,          2.00710145,          0.00003745,          0.00001886,          0.00002765,          0.00002193,          0.00001889,          0.00001904,          0.00001882,          0.06045938,          0.03046259,          0.04466087,          0.03542536,          0.03052529,          0.03075396,          0.03041220
,,,,,,  839.000000,   25.152587,          0.44431117,          0.22382851,          0.32819679,          0.26031449,          0.22428933,          0.22596766,          0.22345931,          2.01003687,          2.00712085,          2.00825539,          2.00744575,          2.00712613,          2.00717295,          2.00710295,          0.00003741,          0.00001883,          0.00002762,          0.00002191,          0.00001887,          0.00001901,          0.00001880,          0.06041704,          0.03043600,          0.04462791,          0.03539734,          0.03049867,          0.03072688,          0.03038580
,,,,,,  839.200000,   25.158583,          0.44400019,          0.22363324,          0.32795471,          0.26010869,          0.22409382,          0.22576881,          0.22326545,          2.01003986,          2.00712236,          2.00825760,          2.00744750,          2.00712764,          2.00717447,          2.00710445,          0.00003738,          0.00001881,          0.00002760,          0.00002188,          0.00001885,          0.00001899,          0.00001878,          0.06037476,          0.03040945,          0.04459499,          0.03536935,          0.03047208,          0.03069985,          0.03035944
,,,,,,  839.400000,   25.164579,          0.44368957,          0.22343824,          0.32771293,          0.25990315,          0.22389859,          0.22557025,          0.22307186,          2.01004285,          2.00712386,          2.00825980,          2.00744925,          2.00712915,          2.00717598,          2.00710596,          0.00003734,          0.00001879,          0.00002757,          0.00002186,          0.00001883,          0.00001897,          0.00001876,          0.06033252,          0.03038294,          0.04456212,          0.03534140,          0.03044553,          0.03067285,          0.03033312
,,,,,,  839.600000,   25.170575,          0.44337930,          0.22324352,          0.32747143,          0.25969789,          0.22370363,          0.22537197,          0.22287854,          2.01004584,          2.00712536,          2.00826201,          2.00745100,          2.00713065,          2.00717750,          2.00710746,          0.00003731,          0.00001877,          0.00002754,          0.00002184,          0.00001881,          0.00001895,          0.00001874,          0.06029033,          0.03035646,          0.04452928,          0.03531349,          0.03041902,          0.03064588,          0.03030683
,,,,,,  839.800000,   25.176571,          0.44306938,          0.22304908,          0.32723023,          0.25949290,          0.22350895,          0.22517397,          0.22268549,          2.01004882,          2.00712686,          2.00826421,          2.00745274,          2.00713216,          2.00717902,          2.00710895,          0.00003727,          0.00001875,          0.00002752,          0.00002182,          0.00001879,          0.00001893,          0.00001872,          0.06024819,          0.03033002,          0.04449648,          0.03528562,          0.03039255,          0.03061896,          0.03028058
,,,,,,  840.000000,   25.182566,          0.44275980,          0.22285492,          0.32698931,          0.25928817,          0.22331455,          0.22497624,          0.22249272,          2.01005180,          2.00712836,          2.00826641,          2.00745449,          2.00713366,          2.00718053,          2.00711045,          0.00003724,          0.00001873,          0.00002749,          0.00002179,          0.00001877,          0.00001891,          0.00001870,          0.06020609,          0.03030362,          0.04446372,          0.03525778,          0.03036612,          0.03059207,          0.03025437
,,,,,,  840.200000,   25.188562,          0.44245057,          0.22266102,          0.32674869,          0.25908372,          0.22312042,          0.22477880,          0.22230022,          2.01005478,          2.00712986,          2.00826861,          2.00745623,          2.00713516,          2.00718204,          2.00711195,          0.00003720,          0.00001871,          0.00002746,          0.00002177,          0.00001875,          0.00001889,          0.00001868,          0.06016404,          0.03027725,          0.04443100,          0.03522998,          0.03033972,          0.03056522,          0.03022819
,,,,,,  840.400000,   25.194558,          0.44214169,          0.22246740,          0.32650835,          0.25887953,          0.22292656,          0.22458164,          0.22210799,          2.01005775,          2.00713136,          2.00827080,          2.00745797,          2.00713666,          2.00718355,          2.00711344,          0.00003717,          0.00001869,          0.00002744,          0.00002175,          0.00001873,          0.00001887,          0.00001866,          0.06012204,          0.03025092,          0.04439832,          0.03520221,          0.03031336,          0.03053842,          0.03020205
,,,,,,  840.600000,   25.200554,          0.44183316,          0.22227406,          0.32626831,          0.25867560,          0.22273298,          0.22438476,          0.22191603,          2.01006072,          2.00713285,          2.00827300,          2.00745971,          2.00713815,          2.00718506,          2.00711493,          0.00003713,          0.00001867,          0.00002741,          0.00002173,          0.00001871,          0.00001885,          0.00001864,          0.06008009,          0.03022463,          0.04436568,          0.03517448,          0.03028704,          0.03051164,          0.03017595
,,,,,,  840.800000,   25.206550,          0.44152497,          0.22208099,          0.32602855,          0.25847195,          0.22253967,          0.22418816,          0.22172435,          2.01006369,          2.00713434,          2.00827519,          2.00746145,          2.00713965,          2.00718657,          2.00711642,          0.00003710,          0.00001865,          0.00002738,          0.00002170,          0.00001869,          0.00001882,          0.00001862,          0.06003818,          0.03019838,          0.04433308,          0.03514679,          0.03026075,          0.03048491,          0.03014988
,,,,,,  841.000000,   25.212546,          0.44121713,          0.22188819,          0.32578908,          0.25826855,          0.22234663,          0.22399183,          0.22153293,          2.01006666,          2.00713583,          2.00827738,          2.00746318,          2.00714114,          2.00718807,          2.00711791,          0.00003707,          0.00001863,          0.00002736,          0.00002168,          0.00001867,          0.00001880,          0.00001860,          0.05999632,          0.03017216,          0.04430051,          0.03511913,          0.03023450,          0.03045821,          0.03012385
,,,,,,  841.200000,   25.218542,          0.44090964,          0.22169566,          0.32554990,          0.25806543,          0.22215387,          0.22379578,          0.22134178,          2.01006962,          2.00713732,          2.00827957,          2.00746492,          2.00714264,          2.00718958,          2.00711940,          0.00003703,          0.00001861,          0.00002733,          0.00002166,          0.00001864,          0.00001878,          0.00001858,          0.05995451,          0.03014598,          0.04426799,          0.03509151,          0.03020829,          0.03043155,          0.03009786
,,,,,,  841.400000,   25.224537,          0.44060248,          0.22150340,          0.32531100,          0.25786257,          0.22196137,          0.22360001,          0.22115090,          2.01007258,          2.00713881,          2.00828175,          2.00746665,          2.00714413,          2.00719108,          2.00712088,          0.00003700,          0.00001859,          0.00002730,          0.00002164,          0.00001862,          0.00001876,          0.00001856,          0.05991274,          0.03011984,          0.04423551,          0.03506393,          0.03018211,          0.03040493,          0.03007191
,,,,,,  841.600000,   25.230533,          0.44029568,          0.22131141,          0.32507239,          0.25765997,          0.22176915,          0.22340452,          0.22096028,          2.01007554,          2.00714030,          2.00828393,          2.00746838,          2.00714562,          2.00719258,          2.00712236,          0.00003696,          0.00001857,          0.00002728,          0.00002162,          0.00001860,          0.00001874,          0.00001854,          0.05987102,          0.03009373,          0.04420306,          0.03503638,          0.03015597,          0.03037835,          0.03004599
,,,,,,  841.800000,   25.236529,          0.43998921,          0.22111970,          0.32483407,          0.25745764,          0.22157720,          0.22320930,          0.22076994,          2.01007850,          2.00714178,          2.00828612,          2.00747011,          2.00714710,          2.00719407,          2.00712385,          0.00003693,          0.00001854,          0.00002725,          0.00002159,          0.00001858,          0.00001872,          0.00001852,          0.05982935,          0.03006766,          0.04417065,          0.03500886,          0.03012987,          0.03035180,          0.03002010
,,,,,,  842.000000,   25.242525,          0.43968309,          0.22092825,          0.32459603,          0.25725557,          0.22138551,          0.22301435,          0.22057986,          2.01008145,          2.00714326,          2.00828829,          2.00747183,          2.00714859,          2.00719557,          2.00712533,          0.00003689,          0.00001852,          0.00002722,          0.00002157,          0.00001856,          0.00001870,          0.00001849,          0.05978772,          0.03004163,          0.04413828,          0.03498139,          0.03010381,          0.03032530,          0.02999426
,,,,,,  842.200000,   25.248521,          0.43937732,          0.22073707,          0.32435828,          0.25705376,          0.22119410,          0.22281968,          0.22039005,          2.01008440,          2.00714474,          2.00829047,          2.00747356,          2.00715007,          2.00719707,          2.00712681,          0.00003686,          0.00001850,          0.00002720,          0.00002155,          0.00001854,          0.00001868,          0.00001847,          0.05974614,          0.03001563,          0.04410595,          0.03495395,          0.03007778,          0.03029883,          0.02996845
,,,,,,  842.400000,   25.254517,          0.43907188,          0.22054616,          0.32412081,          0.25685222,          0.22100295,          0.22262529,          0.22020050,          2.01008735,          2.00714622,          2.00829265,          2.00747528,          2.00715156,          2.00719856,          2.00712828,          0.00003682,          0.00001848,          0.00002717,          0.00002153,          0.00001852,          0.00001866,          0.00001845,          0.05970461,          0.02998967,          0.04407366,          0.03492654,          0.03005179,          0.03027239,          0.02994267
,,,,,,  842.600000,   25.260513,          0.43876679,          0.22035552,          0.32388363,          0.25665093,          0.22081208,          0.22243117,          0.22001122,          2.01009029,          2.00714770,          2.00829482,          2.00747700,          2.00715304,          2.00720005,          2.00712976,          0.00003679,          0.00001846,          0.00002714,          0.00002151,          0.00001850,          0.00001864,          0.00001843,          0.05966312,          0.02996375,          0.04404141,          0.03489917,          0.03002583,          0.03024600,          0.02991693
,,,,,,  842.800000,   25.266508,          0.43846203,          0.22016515,          0.32364672,          0.25644991,          0.22062147,          0.22223732,          0.21982221,          2.01009323,          2.00714918,          2.00829699,          2.00747872,          2.00715452,          2.00720154,          2.00713123,          0.00003676,          0.00001844,          0.00002712,          0.00002148,          0.00001848,          0.00001862,          0.00001841,          0.05962168,          0.02993786,          0.04400920,          0.03487183,          0.02999991,          0.03021964,          0.02989123
,,,,,,  843.000000,   25.272504,          0.43815762,          0.21997504,          0.32341011,          0.25624915,          0.22043112,          0.22204374,          0.21963345,          2.01009617,          2.00715065,          2.00829916,          2.00748044,          2.00715599,          2.00720303,          2.00713270,          0.00003672,          0.00001842,          0.00002709,          0.00002146,          0.00001846,          0.00001860,          0.00001839,          0.05958029,          0.02991201,          0.04397702,          0.03484454,          0.02997403,          0.03019331,          0.02986556
,,,,,,  843.200000,   25.278500,          0.43785355,          0.21978520,          0.32317377,          0.25604865,          0.22024105,          0.22185044,          0.21944497,          2.01009911,          2.00715213,          2.00830132,          2.00748215,          2.00715747,          2.00720452,          2.00713417,          0.00003669,          0.00001840,          0.00002707,          0.00002144,          0.00001844,          0.00001858,          0.00001837,          0.05953894,          0.02988620,          0.04394489,          0.03481727,          0.02994818,          0.03016703,          0.02983993
,,,,,,  843.400000,   25.284496,          0.43754981,          0.21959563,          0.32293772,          0.25584841,          0.22005124,          0.22165741,          0.21925674,          2.01010204,          2.00715360,          2.00830349,          2.00748387,          2.00715894,          2.00720600,          2.00713564,          0.00003665,          0.00001838,          0.00002704,          0.00002142,          0.00001842,          0.00001855,          0.00001835,          0.05949764,          0.02986042,          0.04391279,          0.03479004,          0.02992237,          0.03014078,          0.02981434
,,,,,,  843.600000,   25.290492,          0.43724642,          0.21940632,          0.32270194,          0.25564843,          0.21986169,          0.22146465,          0.21906878,          2.01010497,          2.00715507,          2.00830565,          2.00748558,          2.00716042,          2.00720748,          2.00713711,          0.00003662,          0.00001836,          0.00002701,          0.00002140,          0.00001840,          0.00001853,          0.00001833,          0.05945638,          0.02983468,          0.04388073,          0.03476285,          0.02989660,          0.03011457,          0.02978878
,,,,,,  843.800000,   25.296488,          0.43694336,          0.21921727,          0.32246645,          0.25544871,          0.21967242,          0.22127216,          0.21888108,          2.01010790,          2.00715653,          2.00830781,          2.00748729,          2.00716189,          2.00720897,          2.00713858,          0.00003659,          0.00001834,          0.00002699,          0.00002137,          0.00001838,          0.00001851,          0.00001831,          0.05941518,          0.02980897,          0.04384871,          0.03473569,          0.02987086,          0.03008839,          0.02976326
,,,,,,  844.000000,   25.302483,          0.43664064,          0.21902849,          0.32223124,          0.25524925,          0.21948340,          0.22107994,          0.21869365,          2.01011082,          2.00715800,          2.00830997,          2.00748900,          2.00716336,          2.00721045,          2.00714004,          0.00003655,          0.00001832,          0.00002696,          0.00002135,          0.00001836,          0.00001849,          0.00001829,          0.05937401,          0.02978330,          0.04381672,          0.03470857,          0.02984516,          0.03006226,          0.02973777
,,,,,,  844.200000,   25.308479,          0.43633826,          0.21883998,          0.32199631,          0.25505005,          0.21929465,          0.22088798,          0.21850647,          2.01011375,          2.00715947,          2.00831212,          2.00749071,          2.00716482,          2.00721193,          2.00714150,          0.00003652,          0.00001830,          0.00002694,          0.00002133,          0.00001834,          0.00001847,          0.00001827,          0.05933289,          0.02975767,          0.04378478,          0.03468148,          0.02981949,          0.03003615,          0.02971232
,,,,,,  844.400000,   25.314475,          0.43603621,          0.21865173,          0.32176166,          0.25485110,          0.21910616,          0.22069630,          0.21831956,          2.01011667,          2.00716093,          2.00831428,          2.00749241,          2.00716629,          2.00721340,          2.00714296,          0.00003648,          0.00001828,          0.00002691,          0.00002131,          0.00001832,          0.00001845,          0.00001825,          0.05929182,          0.02973207,          0.04375287,          0.03465443,          0.02979386,          0.03001009,          0.02968690
,,,,,,  844.600000,   25.320471,          0.43573451,          0.21846374,          0.32152729,          0.25465241,          0.21891794,          0.22050489,          0.21813291,          2.01011958,          2.00716239,          2.00831643,          2.00749412,          2.00716775,          2.00721488,          2.00714442,          0.00003645,          0.00001826,          0.00002688,          0.00002129,          0.00001830,          0.00001843,          0.00001823,          0.05925080,          0.02970651,          0.04372100,          0.03462741,          0.02976827,          0.02998406,          0.02966152
,,,,,,  844.800000,   25.326467,          0.43543313,          0.21827601,          0.32129319,          0.25445398,          0.21872998,          0.22031374,          0.21794651,          2.01012250,          2.00716385,          2.00831858,          2.00749582,          2.00716922,          2.00721635,          2.00714588,          0.00003642,          0.00001824,          0.00002686,          0.00002127,          0.00001828,          0.00001841,          0.00001821,          0.05920982,          0.02968098,          0.04368917,          0.03460043,          0.02974271,          0.02995807,          0.02963618
,,,,,,  845.000000,   25.332463,          0.43513210,          0.21808854,          0.32105938,          0.25425580,          0.21854228,          0.22012286,          0.21776038,          2.01012541,          2.00716531,          2.00832072,          2.00749752,          2.00717068,          2.00721782,          2.00714734,          0.00003638,          0.00001822,          0.00002683,          0.00002124,          0.00001826,          0.00001839,          0.00001819,          0.05916888,          0.02965549,          0.04365737,          0.03457348,          0.02971719,          0.02993211,          0.02961087
,,,,,,  845.200000,   25.338459,          0.43483139,          0.21790134,          0.32082584,          0.25405788,          0.21835484,          0.21993225,          0.21757450,          2.01012832,          2.00716677,          2.00832287,          2.00749922,          2.00717214,          2.00721929,          2.00714879,          0.00003635,          0.00001820,          0.00002681,          0.00002122,          0.00001824,          0.00001837,          0.00001817,          0.05912799,          0.02963003,          0.04362562,          0.03454657,          0.02969170,          0.02990619,          0.02958559
,,,,,,  845.400000,   25.344454,          0.43453102,          0.21771440,          0.32059258,          0.25386021,          0.21816766,          0.21974191,          0.21738888,          2.01013123,          2.00716822,          2.00832501,          2.00750091,          2.00717360,          2.00722076,          2.00715024,          0.00003631,          0.00001818,          0.00002678,          0.00002120,          0.00001822,          0.00001835,          0.00001815,          0.05908715,          0.02960461,          0.04359390,          0.03451969,          0.02966625,          0.02988031,          0.02956035
,,,,,,  845.600000,   25.350450,          0.43423099,          0.21752772,          0.32035960,          0.25366280,          0.21798075,          0.21955183,          0.21720352,          2.01013413,          2.00716967,          2.00832715,          2.00750261,          2.00717505,          2.00722223,          2.00715170,          0.00003628,          0.00001816,          0.00002675,          0.00002118,          0.00001820,          0.00001833,          0.00001813,          0.05904635,          0.02957923,          0.04356222,          0.03449285,          0.02964083,          0.02985447,          0.02953514
,,,,,,  845.800000,   25.356446,          0.43393129,          0.21734129,          0.32012689,          0.25346564,          0.21779409,          0.21936201,          0.21701842,          2.01013703,          2.00717113,          2.00832929,          2.00750430,          2.00717651,          2.00722369,          2.00715315,          0.00003625,          0.00001814,          0.00002673,          0.00002116,          0.00001818,          0.00001831,          0.00001811,          0.05900560,          0.02955388,          0.04353057,          0.03446604,          0.02961545,          0.02982865,          0.02950997
,,,,,,  846.000000,   25.362442,          0.43363192,          0.21715513,          0.31989446,          0.25326874,          0.21760769,          0.21917246,          0.21683358,          2.01013993,          2.00717258,          2.00833143,          2.00750599,          2.00717796,          2.00722516,          2.00715459,          0.00003621,          0.00001812,          0.00002670,          0.00002114,          0.00001816,          0.00001829,          0.00001809,          0.05896489,          0.02952856,          0.04349897,          0.03443926,          0.02959010,          0.02980288,          0.02948484
,,,,,,  846.200000,   25.368438,          0.43333288,          0.21696922,          0.31966231,          0.25307209,          0.21742156,          0.21898318,          0.21664899,          2.01014282,          2.00717402,          2.00833357,          2.00750768,          2.00717941,          2.00722662,          2.00715604,          0.00003618,          0.00001810,          0.00002668,          0.00002112,          0.00001814,          0.00001827,          0.00001808,          0.05892423,          0.02950329,          0.04346740,          0.03441252,          0.02956479,          0.02977714,          0.02945974
